IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Rest Central America,ABW,Aruba,GWP_100_AR5_GHG,36.96955952,41.82523995,52.70835174,57.70430896,56.99942988,71.13401868,70.2004817,81.04539659,85.91715839,89.93249638,93.91155596,97.11500433,96.20143985,98.95997052,113.5740134,119.2075533,128.9217954,143.8383473,157.9957813,213.217513,220.3176779,246.8574868,272.0011326,273.5591398,309.0680527,338.7221319,229.5756914,368.7214836,377.7604426,382.7350817,348.0331462,351.0933623,376.4861037,426.8102585,441.1586932,478.2731988,487.7381242,522.8274991,515.3015192,550.7351851,528.9147748,340.9175647,405.7147035,440.5367756,469.9231283,491.5164282,515.0733615,496.6883251,494.9669176,540.0134892,519.0807272,538.3347994,567.4920297,569.5027885,588.7164028
Non-Annex_I,India +,AFG,Afghanistan,GWP_100_AR5_GHG,15299.96408,15221.08024,13278.75223,13972.04875,15242.00177,15968.87186,16124.56087,16187.78275,15833.41313,15723.80999,15648.48142,15817.48317,15812.02874,15768.51006,14699.66495,14619.47465,12949.95377,12818.52541,13085.31764,12681.89248,12931.55191,13013.95902,12065.81026,12186.09241,12247.31063,12463.46299,13735.23609,14797.39853,15647.83339,16508.47787,14364.94047,12628.4462,15228.57195,15857.56496,15993.33627,16144.91309,16338.49818,17511.64729,20859.99193,23862.50219,27768.53122,31898.80727,29759.34823,28131.94421,28354.53803,28093.08462,27164.74141,30474.59482,31935.81042,32436.16845,32400.16796,32835.84592,31912.13908,32435.10674,33034.84009
Non-Annex_I,Southern_Africa,AGO,Angola,GWP_100_AR5_GHG,18834.35018,18721.84983,21316.77902,22878.75711,23586.10083,22421.77222,18464.44718,23132.61515,25307.98369,25833.9481,26308.00695,24901.66249,27276.83961,28851.60732,29283.55236,31646.80165,32949.49449,34668.89137,36424.61418,37309.13763,34084.53421,33399.06246,32661.43315,36630.45742,47405.67412,54625.32282,65542.5179,67282.00691,73101.04509,73837.68579,68933.00392,67211.38026,64921.62216,65375.92523,70639.25242,68698.80782,61220.94295,59728.50963,63036.14943,64538.42369,71664.96262,70561.93598,72492.007,77026.25178,78997.61562,83536.85786,80625.50776,75433.64268,70465.11603,71208.74944,63159.2211,66601.91942,68035.23704,68280.78505,69922.93878
Non-Annex_I,Rest Central America,AIA,Anguilla,GWP_100_AR5_GHG,3.397520607,3.447974068,3.594583501,3.480455474,3.770681707,4.05092979,3.920464386,4.0525645,4.449551698,4.78249508,6.033377588,8.315474481,8.75256431,7.770814764,7.453074076,5.231094247,4.738996636,7.841555351,7.560032568,7.962846079,7.969780493,9.525159627,9.896406997,12.02719935,15.33516343,18.7733849,18.62066972,15.90851227,14.76940509,14.08232449,17.88997799,18.43740188,13.27801133,16.66125417,16.0717901,16.32890723,15.51202731,15.06414,18.10482844,23.18918817,27.19060088,29.27399915,29.31938655,31.31268493,31.29295174,31.41766744,31.81268103,32.56069819,31.68204538,31.03668447,26.12483301,25.31381301,25.15585638,25.15758378,26.03516641
Int. Aviation,Int. Aviation,AIR,Int. Aviation,GWP_100_AR5_GHG,172478.0158,172465.4467,182459.8255,190296.9148,183162.1061,177165.8344,177483.0782,193593.3665,200750.1935,207533.9481,206393.5772,205575.3359,213055.7902,214947.3992,222984.7775,229083.7706,251599.8531,265981.3091,281007.436,295123.3958,264256.6845,257138.9356,265696.5431,270898.5941,284816.8791,295649.0702,307733.5707,322567.8547,333351.5035,347522.9362,360037.454,353823.7897,374406.6738,372288.4126,408435.3791,434717.4975,450182.9813,465329.7605,472535.1483,449629.6157,475334.2349,488254.1543,490417.2921,498900.3844,513857.056,543596.0408,567905.9257,597733.3715,623932.3985,633217.0535,299636.3343,330748.4075,477751.478,578330.7365,622334.1621
Non-Annex_I,Central Europe,ALB,Albania,GWP_100_AR5_GHG,8230.901378,8182.606531,9115.145341,8595.385283,8865.959895,9047.11137,9658.663349,10216.35804,11240.29812,12396.61679,12578.29986,11619.5564,12264.40401,13114.93085,13428.85786,12991.77609,13216.37163,13503.80315,13399.21988,13313.28441,11498.36047,9052.585379,6171.350926,6209.333113,6907.2591,6549.409671,6282.386623,5529.223583,5788.893001,6998.529602,7197.681691,7385.374539,8006.921474,8195.193892,8403.265257,7992.88318,8037.691097,7992.78042,7780.071805,7763.170013,8071.487988,8504.615878,8177.15435,8437.716268,8918.760743,8763.343204,8375.388727,9194.657026,9191.052349,8666.24502,7997.195285,8496.282909,7697.618551,7261.24715,7124.310567
Non-Annex_I,Rest Central America,ANT,Netherlands Antilles,GWP_100_AR5_GHG,15075.02611,15075.83353,14652.02431,16202.90486,14668.96709,10582.46453,11256.72123,11392.97362,9680.037293,9575.381157,9084.52645,8420.107553,7643.059182,7177.126842,7001.328979,4686.265368,4474.399005,4153.7185,3645.845587,3133.571974,2844.070818,2946.708782,3080.615172,2557.669515,2865.963373,2872.715272,2902.721754,5523.733621,5712.968864,5663.8058,5886.142437,5885.341359,5625.434322,5636.374544,5855.190698,6138.076128,5996.115829,6483.448643,6416.03816,6084.240163,4440.386937,5713.514252,5800.313624,5330.191431,5871.37757,5936.946726,5161.728945,4161.296736,3368.964813,2610.512907,2193.629598,2333.741459,2410.183353,2404.457195,2492.66539
Non-Annex_I,Middle_East,ARE,United Arab Emirates,GWP_100_AR5_GHG,29772.72471,35818.42416,39481.94459,50687.40842,52212.7106,53081.22955,64346.5867,65392.84233,70912.59469,56386.01677,58818.56691,53927.97409,51923.38208,49799.31951,63011.6672,65147.51564,65140.59464,68730.05753,68144.86605,77133.19524,79503.6724,87887.21719,87420.939,94052.92029,98940.66377,103984.5247,109083.857,110869.2886,111937.1923,114688.5592,117226.0217,129743.4671,131314.4185,139410.55,146051.8083,155519.2329,162324.9821,172835.8058,200391.4181,201499.3131,209693.2599,217382.0015,226717.274,238577.4506,242049.7421,254207.2555,262189.4568,254267.2091,238779.5024,251893.8279,249749.036,255352.4567,255592.7296,254307.3207,264148.3737
Non-Annex_I,Rest South America,ARG,Argentina,GWP_100_AR5_GHG,219213.9045,222456.6352,229451.6306,237342.4872,237657.7585,238173.0485,246594.6982,257135.1709,249825.1897,255679.8858,251055.8969,245253.2659,242025.2575,248114.4941,249341.0539,240937.348,246741.4644,250855.4636,259326.6414,258510.7595,253065.2215,256909.8522,258914.6812,260777.4271,266299.3207,269119.8344,276373.8221,281285.6871,285170.668,291770.164,288445.3274,285500.6966,284541.3354,305899.4966,324653.2995,329384.5676,342681.527,354363.0579,357015.8973,333452.1471,337310.5095,343825.4965,351325.1616,360023.6821,359812.7063,366040.8142,369182.7211,372696.4274,372510.5146,369602.0029,354158.2723,371318.1803,383535.3557,377674.5446,374344.6068
Non-Annex_I,Russia +,ARM,Armenia,GWP_100_AR5_GHG,12659.9628,12821.22557,13627.03163,14656.71555,15676.47087,16932.56062,17368.68945,17966.63558,18653.52346,19305.24715,20424.29599,20861.25925,21444.29795,21510.31991,21555.06457,21612.98315,21844.7871,22096.89303,22025.99206,21634.01434,24306.83233,24869.45884,14019.90114,7678.563372,5280.922599,5960.355588,5001.173987,5702.818898,5726.642568,5352.758437,5862.476706,5998.379442,5547.187325,5993.965423,6477.898762,7220.031809,7189.261833,8134.378985,8611.374115,7339.596318,7071.442679,7698.036892,8567.642895,8611.069595,8968.495659,8896.528331,8731.313057,8935.327464,9079.548444,9560.277618,10281.77647,10908.03482,11221.54529,10725.98057,10780.57528
Non-Annex_I,Oceania,ASM,American Samoa,GWP_100_AR5_GHG,6.119554731,6.086490401,6.094596879,6.138450884,6.182088664,6.22850886,6.270589952,6.423714983,6.387314299,6.345575211,6.38739777,6.522928578,6.828113589,7.133097018,7.432293039,7.648353671,7.829801523,8.04921049,8.226712299,8.483446242,7.339119767,7.420367313,7.502930844,7.583405699,7.658762006,7.735269001,7.801313848,7.868845821,7.944890109,8.00996655,8.066865341,8.787143362,8.836389015,8.893592454,8.870897798,8.856309696,8.836482172,8.825201981,8.763114793,8.733144657,8.717425513,8.721231132,8.712223298,8.727740254,8.750225029,8.771423486,8.776776334,8.785491175,8.780236243,8.789719417,8.829870651,8.861340234,8.85858728,8.868521288,8.880194053
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,GWP_100_AR5_GHG,158.7069835,165.1926782,186.2256267,187.8043628,173.7539796,198.3418705,186.3609399,200.3013368,205.2871005,210.7265359,214.1356806,197.4583572,231.368966,167.9923271,187.4022209,191.6151493,197.5630461,233.0385643,244.5922833,244.3100625,246.6203299,248.2550181,249.9584574,247.0837334,263.7473375,272.7936051,271.2897897,283.1196314,288.6995528,292.2315309,225.4241617,222.876346,240.7030941,255.0857384,258.7579926,265.1915252,288.696552,307.0001638,322.7411579,357.3682125,347.3874425,279.6821404,293.9870326,327.3660591,347.7455583,359.297342,384.1601636,346.1337804,355.6909191,409.9074724,393.1034417,399.0723242,411.1953453,415.0831118,426.8509984
Annex_I,Oceania,AUS,Australia,GWP_100_AR5_GHG,315670.4776,321952.8769,334109.0075,341393.2689,355862.7745,365187.9916,368281.1678,374811.6606,365742.0513,369749.7137,376854.6327,380096.0554,388588.0229,376047.1672,390326.4169,403357.0857,408614.019,419115.9163,429709.1687,451010.2886,460699.9112,463507.6775,465523.6134,470059.8241,474146.0563,482243.936,495314.3152,508107.9134,529156.8628,535808.5052,545708.1563,555246.9894,564952.2899,553808.6433,575645.8189,577228.3024,584428.8393,592235.3105,590422.7159,597631.7331,598752.5371,610735.0003,614851.0616,604924.9664,597200.2503,600750.1598,595968.1248,612942.5235,608065.6138,605153.9774,579547.4495,576189.057,571780.759,587513.1026,591453.9607
Annex_I,OECD_Europe,AUT,Austria,GWP_100_AR5_GHG,71600.92943,74756.62965,76959.56629,80722.51291,78484.30076,75959.94164,81413.28382,78809.7759,80822.17383,83513.60326,81639.10164,77963.74262,75794.62663,75668.01687,78136.38418,79520.47011,77951.59648,78109.78826,76930.74319,76216.18846,80177.47315,84425.63766,78958.63026,78957.07374,79396.01993,82278.5837,86278.72941,85490.6496,85618.57468,83558.17603,83681.44706,88575.86577,90362.86515,95153.16079,95934.27335,96426.70709,93988.55926,91004.8224,90597.59013,82997.00659,89121.04997,87329.95858,83977.44465,84490.32715,80820.63687,82261.71289,82700.769,84857.67391,81792.60823,83134.22792,76972.65622,80078.09389,76079.22329,71596.34239,70999.90351
Non-Annex_I,Russia +,AZE,Azerbaijan,GWP_100_AR5_GHG,32540.80866,32882.04864,34727.28369,37141.71705,39594.69892,42361.05317,43477.24173,44804.30093,46928.43906,48480.6082,50646.92588,51895.7847,52777.35882,53806.05477,54731.39159,55577.24798,56645.98189,57721.87286,57533.39987,57607.42015,67673.39457,65863.29178,55329.23546,49015.30476,43498.25319,42671.10844,37268.97945,36555.21083,36984.5829,37961.56908,39687.7718,39027.72293,38874.51576,41690.14069,41665.36872,44539.41647,46218.14976,46628.333,51141.85443,45504.91869,44485.02821,46923.78669,50028.5973,51262.49554,53094.15132,52971.48842,52698.74434,52425.93985,53136.45541,55943.29638,54333.82336,56596.08685,59236.25954,60991.8237,58279.78532
Non-Annex_I,Eastern_Africa,BDI,Burundi,GWP_100_AR5_GHG,2120.808597,2115.586634,2212.697532,2266.45521,2288.316555,2371.218826,2384.794633,2396.062002,2428.499603,2504.590709,2263.593112,2063.615928,2108.090954,2148.986924,2227.943523,2181.870958,2367.567811,2399.794587,2536.932369,2570.794413,3046.47378,3179.523819,3134.018693,3187.549854,3162.476674,3286.267272,3393.107691,3445.779639,3426.353842,2986.33605,3051.811752,3034.128779,3002.957196,3043.638759,3195.369879,3310.225324,3514.883777,3786.31138,3771.340087,4009.70862,4363.100427,4633.921095,4631.059979,5750.49801,5703.84261,5691.153207,6025.865901,6713.538954,7017.279317,6757.385667,6761.679317,7904.715388,7709.86071,8187.161724,8421.72401
Annex_I,OECD_Europe,BEL,Belgium,GWP_100_AR5_GHG,167270.014,157672.6736,169169.4107,174986.9159,175310.4278,155874.9487,165278.9796,163973.867,168235.2699,177540.1609,166853.7663,155208.2618,146896.3106,137596.2192,141699.0421,139148.385,138853.9506,137937.3237,138329.3472,139197.9664,140572.7976,144631.6379,142364.4848,140415.2836,147695.6857,148707.131,154244.9283,150686.0817,154409.2303,150479.8681,151906.5942,152158.283,144524.627,148304.7224,147119.6645,143915.4809,140468.9293,137895.0115,139585.5403,132052.1679,140495.0056,129905.0118,128058.8538,129231.4693,122512.0316,127192.4143,126103.1205,124080.5771,124696.7165,124392.6119,115672.1225,119521.4178,111988.3824,107226.2636,107824.0202
Non-Annex_I,Western_Africa,BEN,Benin,GWP_100_AR5_GHG,2517.571086,2456.43216,2662.177655,2803.692658,2779.516721,2965.606851,2828.093471,2946.603654,3042.073559,3162.310729,3319.862901,3512.350528,3742.529182,3676.190949,3766.130562,3983.854703,3720.344856,3696.215086,3663.382933,3660.117321,3838.906929,3930.368604,4035.154455,4055.962619,4388.842137,4169.167977,5111.505767,5391.102438,5408.251492,5754.662742,5974.483362,6505.452818,6955.437172,7319.235903,7636.767855,8082.133365,9340.560814,10051.85393,10163.39302,10688.80313,11548.75109,11643.95256,11591.27929,12313.74384,12941.47212,13499.58376,15174.97139,15519.99176,16930.60835,17138.1175,17664.30321,16185.29233,17053.13869,17353.93984,17767.05269
Non-Annex_I,Western_Africa,BFA,Burkina Faso,GWP_100_AR5_GHG,6308.648225,6341.549646,6005.184767,5715.164342,5873.556312,6038.292561,6209.617975,6373.831645,6613.532795,6916.216759,7119.811358,7412.902383,7799.015912,8054.26156,8260.650395,9183.722055,9537.378053,9901.642104,10202.71547,10443.70957,11306.67898,11897.66482,12022.04279,12314.43411,12706.13261,13128.33646,13543.32625,14036.16695,14456.89243,13841.97054,14180.97057,15852.93598,16240.77726,19548.61027,19809.26284,20476.72344,20953.17904,21823.11512,22970.24925,23475.46842,24323.5874,24990.5409,25954.51357,26970.50311,27292.33295,29009.97735,29872.90024,30999.99872,32602.61532,33774.74807,30195.244,35436.88804,35742.63518,34592.11711,34917.74636
Non-Annex_I,India +,BGD,Bangladesh,GWP_100_AR5_GHG,51004.77141,49791.09111,50536.29614,51016.21234,51509.18617,54368.68586,55195.08946,56807.5555,60916.17053,63550.82838,56776.1951,57731.38808,59782.03353,60122.87653,61336.8166,63639.75354,66173.3868,67764.33319,69949.20772,73356.28511,74874.46747,74986.18634,77649.12131,79414.77334,82339.46261,88460.17652,89971.75014,92516.6026,93616.26547,98303.56668,100352.5967,106952.253,110024.2763,112993.6214,115586.6958,119673.0676,124198.9476,128730.6444,135770.9476,140713.2594,148330.5519,153310.6148,158705.1814,161798.4403,168311.9659,177462.2847,186209.8142,195450.5584,200538.9583,205744.3662,202742.9038,219364.9833,222979.3559,215833.653,220826.7208
Annex_I,Central Europe,BGR,Bulgaria,GWP_100_AR5_GHG,89319.11644,89864.60933,92777.99836,93897.25613,94785.38877,101282.6274,102128.3212,105097.9162,111254.211,115213.4514,118717.3176,115106.5958,117142.9685,116044.2165,114023.4263,115492.3395,116519.9719,116589.2722,115879.6601,113969.6947,100754.6175,83494.24914,78704.4666,77435.04628,73898.10441,74819.72436,75420.07909,72520.17209,69565.98712,62506.70544,60864.56326,62849.9723,59561.28062,65696.88784,64062.47279,64977.37736,66251.87567,70034.19353,66924.75569,58664.13328,61639.7103,67301.94424,62435.32258,57046.42212,60525.74395,62718.5803,60308.8917,62568.28989,59359.61311,57793.55351,52582.53794,59171.93945,62743.19686,49664.66567,46676.57436
Non-Annex_I,Middle_East,BHR,Bahrain,GWP_100_AR5_GHG,18659.70012,18820.90394,19676.31203,20961.71666,22479.07417,20210.92525,21142.97242,24099.30778,23876.27244,24692.22963,24552.22829,24729.7665,24854.77396,24550.02958,24689.71184,25340.72175,27714.58617,27112.4639,28099.37089,28332.41928,29066.50208,28615.9878,32827.40079,34930.95026,34877.31432,34738.46611,36057.59946,33451.56097,34971.41121,37028.65161,37586.49034,38609.68848,38113.01803,37759.71115,37694.89602,41152.32534,42769.66781,43879.9101,47369.20004,47952.16032,48294.22545,48662.51482,52425.62178,56994.91937,58815.69808,59005.3111,59239.52844,59075.91275,59128.78887,63037.20858,63246.34666,63506.17439,64913.3503,64902.21299,64422.17709
Non-Annex_I,Rest Central America,BHS,Bahamas,GWP_100_AR5_GHG,1559.741792,1594.251566,1859.471756,1856.046381,1638.33202,1679.420018,1503.301897,1657.837545,1681.993713,1731.27449,1709.653956,1528.66559,1286.875952,993.9723732,984.5772596,896.5366409,936.3014601,1078.23032,1102.799433,1264.596552,1307.159094,1202.051033,1067.1124,1094.577357,1194.663501,1356.608296,1496.366201,1510.781145,1711.847777,1562.707764,1258.417548,1259.066205,1359.898372,1081.109464,1155.205284,1145.328172,1388.559193,1616.903441,1669.106707,1436.508375,1592.771597,1170.505876,1337.49783,1420.071596,1466.648092,1453.850521,1584.563249,1721.603636,1553.922765,1806.385718,1530.731471,1815.216401,1780.025752,1789.064743,1843.872618
Non-Annex_I,Central Europe,BIH,Bosnia and Herzegovina,GWP_100_AR5_GHG,16133.52265,16487.65286,16120.35039,17340.96323,18741.50014,19299.30641,19288.07321,19864.86328,20663.38997,21394.44554,20796.4025,22886.28177,23918.45922,25359.43235,26412.85791,27483.27266,28336.87495,26780.04383,27001.01274,27303.06698,32871.80583,29791.12853,22876.34386,19568.35619,6551.437804,6564.94201,7258.565158,12559.6284,15718.77663,16143.1848,19867.54419,19405.12761,20503.84525,20920.76551,22433.76228,23181.14552,25355.91823,26612.74524,28074.94678,27860.50048,28409.02035,31696.36037,29639.32954,29402.94587,27885.98129,27846.37112,31252.50192,31852.24197,32255.90189,30552.97538,30474.85636,30351.71353,30073.2975,28199.44953,27626.66427
Annex_I,Ukraine +,BLR,Belarus,GWP_100_AR5_GHG,94138.29493,95321.84151,100431.4275,107373.4381,114210.5211,120485.5794,124249.179,127433.6407,131629.7954,135176.4545,138739.1706,140475.8615,141357.1729,142541.704,142435.8798,142596.9911,143042.042,143928.0538,141738.1677,138497.9932,144971.2843,140091.7287,128470.016,114318.5663,100761.9939,92071.88524,91931.73069,91917.2328,90292.0197,87739.8377,84980.25532,83599.1526,83451.7808,83825.46079,87235.7834,87962.43112,90829.13643,89579.34538,96342.70807,93483.94333,98522.14227,96136.35407,97816.11938,98195.72885,97473.9137,92587.981,91703.38023,93459.12569,96677.53875,94428.17121,91718.11316,91891.57107,89203.03397,86933.05367,87491.36123
Non-Annex_I,Rest Central America,BLZ,Belize,GWP_100_AR5_GHG,241.4599618,255.9043209,273.6553814,280.2583372,281.8749131,299.6366837,294.2626716,310.0204646,314.0657462,315.7208556,319.1848409,315.3841515,315.750813,340.9747014,332.5857474,330.9990909,358.0059987,345.3104221,336.87653,377.3654388,437.3924834,455.3364259,454.4130337,433.8712474,437.1337153,419.3044584,401.5600673,495.7146323,516.390273,535.9040571,471.1114534,492.740459,505.4504753,534.6173151,513.9279293,537.7011276,631.5333949,659.4787672,671.2709548,729.2550678,770.9296112,741.4100093,716.328861,780.821583,736.6097209,790.4194346,814.7192855,856.2579191,856.8755851,991.0639677,917.5401285,942.2512714,973.3959036,1001.166694,1034.684117
Non-Annex_I,Rest Central America,BMU,Bermuda,GWP_100_AR5_GHG,160.7863454,162.4120878,193.2825447,194.6793245,175.3895408,208.3927627,191.1786008,209.1556649,209.375716,207.6770245,206.1696257,179.1971917,177.9669818,183.5477974,196.9023291,192.4900867,188.8457172,276.1392986,320.3571627,393.2380689,281.9373735,256.796806,207.8912079,229.340168,227.4655844,228.6276655,232.6038225,238.4122129,243.7958081,246.8426969,177.569798,176.0296765,193.2082443,198.8456969,200.8548331,214.271946,260.9716239,307.5432476,309.4434439,273.4854266,338.9071092,179.6845647,204.3142416,224.7505934,300.7811508,258.5776585,341.062473,314.0793612,328.9912629,330.0236088,239.9814555,270.7512268,283.6849961,296.7853965,305.6772323
Non-Annex_I,Rest South America,BOL,Bolivia,GWP_100_AR5_GHG,26788.21634,27835.30858,32473.95733,34048.26051,33856.51071,32581.66313,33948.46503,31689.36925,32807.83222,30787.52597,30102.70591,27910.19061,29249.58969,30134.39082,28392.86691,28634.66724,26340.41987,27459.43297,28188.06488,29830.51532,29429.90107,31311.67194,32628.46823,34946.55056,37034.28624,29438.4603,29461.18728,33889.09319,31393.90225,30550.92665,29995.32347,28588.17901,29755.52962,30782.07944,32109.38614,32704.65116,33837.75455,35846.93562,37058.30831,38458.75739,41820.60921,42677.32716,44506.83871,46311.53299,47367.15186,48384.0759,50110.86079,50772.90435,51474.00551,52395.66751,49243.05947,53385.62456,55432.03061,57212.83484,63757.19764
Non-Annex_I,Brazil,BRA,Brazil,GWP_100_AR5_GHG,336337.1152,342455.5643,363453.6707,390368.809,417569.0386,439394.6688,474980.1135,492909.2267,506698.8196,530306.1855,557591.9186,543515.1348,551026.5148,546611.3274,567565.3559,586492.1124,618190.0676,634840.9017,650313.5328,660059.0149,649235.9864,676336.973,697805.7393,723735.3409,752795.669,789780.5599,794463.8246,818731.5561,833857.7145,849053.6205,870334.0768,882100.5167,904526.0445,934419.8419,983418.6807,1000644.867,1004579.139,1024210.211,1057606.705,1032205.789,1110027.088,1146649.547,1180008.79,1215943.09,1248609.297,1233223.204,1208307.6,1219238.859,1195921.374,1200306.041,1196009.988,1277187.041,1278542.17,1297170.75,1299180.208
Non-Annex_I,Rest Central America,BRB,Barbados,GWP_100_AR5_GHG,605.2810017,613.9237273,666.9113844,675.6911935,631.783124,679.3119963,654.4697771,707.5207596,711.2459094,714.7940576,726.3485195,711.6412192,693.6236445,704.0196508,702.306182,764.1248774,793.5803245,750.3964608,761.8260735,841.2897738,856.1800886,827.5741338,815.6271836,776.8083965,764.7675655,776.6477103,769.8215665,866.6180846,933.1841068,967.1775808,839.2851999,801.0781979,829.208155,858.3446309,852.9569941,866.6204926,904.1440229,872.3657813,994.0403237,1003.405197,1021.237311,880.0218761,839.8829999,924.0198666,860.85576,912.603609,967.3726782,877.7855829,976.5581986,1067.249133,865.4772158,851.1358231,890.7573482,888.8801182,912.0544612
Non-Annex_I,Southeastern Asia,BRN,Brunei Darussalam,GWP_100_AR5_GHG,2714.191756,2559.049161,3131.927597,3950.30678,4113.544592,4264.845371,5025.380484,5205.379932,5318.259961,5121.196214,5995.810537,4944.190715,5291.076801,5680.294997,5498.856037,5361.972836,5151.183597,5183.76597,5497.552938,5449.249628,5851.626219,6373.631872,6587.151599,6906.302502,7039.199627,7324.419148,7692.890557,8202.14115,7670.511204,8154.317126,8486.169789,8729.79452,7897.674155,8912.117179,8410.288807,8090.840412,11323.59422,10808.77702,12905.79009,11018.41803,9979.050137,10677.93345,10341.50204,10278.76499,10487.16168,9777.23505,10185.27482,10182.88474,10411.95901,10082.14499,12755.63893,12534.26068,11906.79158,12061.24274,11865.48806
Non-Annex_I,India +,BTN,Bhutan,GWP_100_AR5_GHG,533.9841605,544.1726157,557.8880314,570.365983,583.8197756,593.7341935,610.9761858,627.4115468,651.3269378,668.975321,685.2052884,726.7725816,753.557869,782.5794349,802.0694953,841.1260076,853.6903274,923.1165344,903.2162369,915.6867753,1131.056865,1025.244428,991.1666454,1022.125625,1095.356113,1252.343775,1277.195347,1291.688884,1313.240065,1345.115919,1350.354785,1364.659464,1403.782789,1435.564566,1447.652184,1578.354925,1664.511293,1686.610328,1727.774976,1885.640125,2008.316587,2232.833026,2178.622089,2296.131424,2341.231856,2530.882427,2683.648039,2769.377592,3068.551574,3115.900869,2717.409238,2854.098147,2799.528732,2792.712338,2806.317914
Non-Annex_I,Southern_Africa,BWA,Botswana,GWP_100_AR5_GHG,3408.555979,3534.79749,4107.726738,4336.636447,4929.777361,5495.554728,6321.482291,6871.503304,6626.492608,6709.555234,6917.318214,7161.04675,7374.268024,7097.485029,6847.127045,6538.341614,6710.801634,6831.789397,7860.61879,8363.134774,9270.629735,8281.737079,8529.00926,8356.133869,8409.679904,9441.247365,8565.768058,8796.922487,9644.6059,10345.31242,10949.60127,10247.11233,10038.68374,9468.838565,9427.340493,10135.5334,10019.28466,10197.6581,10896.9606,10274.06944,10651.08546,11328.50739,9908.832794,11812.68983,12854.8097,13198.30742,12378.40704,12843.37752,13753.05282,12420.45334,10951.54741,12256.4744,12532.0745,12607.69684,12097.72959
Non-Annex_I,Western_Africa,CAF,Central African Republic,GWP_100_AR5_GHG,1571.964955,1645.542678,1738.961988,1821.412139,1920.573057,1974.407163,2052.771665,2212.961637,2443.679826,3037.537244,3235.788509,3359.61763,6555.363325,6678.040521,6247.178836,6419.209824,6970.572209,6845.448947,6649.165117,7440.605323,7600.666488,8100.855538,8082.018053,7540.971523,8191.391387,8400.91367,8737.91491,7848.136761,9163.311943,8967.942471,9168.303469,9603.349852,8560.762404,9696.292894,9042.823002,9752.54334,9816.422117,10858.21274,10892.40903,10251.40245,10922.75271,11843.82359,11578.66422,11525.4766,11456.12492,11878.57804,12649.90208,12141.51197,12469.42033,12274.54636,12602.89746,12756.29325,13078.99647,12777.66475,13444.28958
Annex_I,Canada,CAN,Canada,GWP_100_AR5_GHG,473650.5712,483226.8664,505116.1448,532738.4491,541573.7085,526655.6641,538077.0963,559145.4994,565937.6568,580514.2172,585663.5976,565921.7906,547199.3083,548814.6084,570492.7044,566406.6073,553190.4389,569617.6304,604154.2944,626758.9258,590515.6125,586092.272,602676.6222,607863.9539,633895.6212,649808.4924,667760.4006,681390.4472,690851.3163,701352.0581,724389.0068,715458.0453,737719.2275,757219.6299,745884.3906,767172.9414,763161.5737,784751.0519,760763.6665,720439.7992,741340.0545,758562.9653,754665.3932,765478.3478,776273.892,768754.4892,765244.9595,785924.6343,809059.5937,805499.6238,728511.2267,742930.1343,761362.6062,755239.252,768058.9211
Annex_I,OECD_Europe,CHE,Switzerland,GWP_100_AR5_GHG,50602.87493,52459.06557,53208.76344,57183.00199,52533.68615,50010.25037,51890.20837,52402.72664,53704.26821,52508.15396,53333.07797,50692.30619,48373.1963,52530.73789,52090.38142,55218.52444,55126.0482,53316.82888,53190.7305,53023.15935,53974.3914,56386.87619,56143.04622,53602.70354,52630.94356,53435.07919,54022.16204,52584.75163,54132.42141,54274.84047,53516.29003,55025.34307,53390.15351,54643.2618,55228.6164,55928.59026,55264.34136,53239.08343,54821.66202,53349.21182,55136.21649,51125.54115,52487.79107,53746.21446,50090.76421,49448.32071,49949.19421,49042.53589,47752.47645,47555.39217,45172.52753,46919.91232,43685.77647,42874.88698,42992.44073
Non-Annex_I,Rest South America,CHL,Chile,GWP_100_AR5_GHG,48907.8577,50939.88253,53495.47203,52566.74166,50864.6139,47624.94629,47652.94555,45510.78546,46065.2066,48786.2648,51354.04677,50779.23545,47044.39969,46905.23542,47912.49793,45750.3886,45505.97704,46001.55043,49926.21779,55232.21302,54782.4606,53334.38041,55169.69639,57666.07134,61416.30086,66522.31683,73656.48233,80358.55446,80940.0764,84374.02839,80963.59875,79237.91015,79796.1388,81960.81084,87434.5921,88087.1768,89455.77747,98218.34913,102600.0967,98962.70478,101604.1026,112207.8812,116229.5976,118725.8463,110950.9192,116642.4168,121921.0716,124599.15,126786.7182,133297.6637,126156.0943,127209.8508,129528.2007,116837.4098,118120.8788
