future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_MOZ_188,MOZ,39.202188328635245,60.93387554996506,48.2499815774557,1,95.5
id_MOZ_189,MOZ,39.202188328635245,52.90094587147715,48.2499815774557,1,95.5
id_MOZ_19,MOZ,39.202188328635245,35.60076475721078,48.2499815774557,0,95.5
id_MOZ_190,MOZ,39.202188328635245,36.59888946940896,48.2499815774557,0,95.5
id_MOZ_191,MOZ,39.202188328635245,40.44261346183052,48.2499815774557,0,95.5
id_MOZ_192,MOZ,39.202188328635245,51.81411065471181,48.2499815774557,1,95.5
id_MOZ_193,MOZ,39.202188328635245,43.7484948362372,48.2499815774557,0,95.5
id_MOZ_194,MOZ,39.202188328635245,43.20617231906036,48.2499815774557,0,95.5
id_MOZ_195,MOZ,39.202188328635245,60.72835039641192,48.2499815774557,1,95.5
id_MOZ_196,MOZ,39.202188328635245,46.075294046234355,48.2499815774557,0,95.5
id_MOZ_197,MOZ,39.202188328635245,60.85071864018483,48.2499815774557,1,95.5
id_MOZ_198,MOZ,39.202188328635245,43.27188788390928,48.2499815774557,0,95.5
id_MOZ_199,MOZ,39.202188328635245,69.80522871603876,48.2499815774557,1,95.5
id_MOZ_2,MOZ,39.202188328635245,39.40040993660108,48.2499815774557,0,95.5
id_MOZ_20,MOZ,39.202188328635245,48.99655606094518,48.2499815774557,1,95.5
id_MOZ_200,MOZ,39.202188328635245,41.12320542495666,48.2499815774557,0,95.5
id_MOZ_201,MOZ,39.202188328635245,37.69831026284399,48.2499815774557,0,95.5
id_MOZ_202,MOZ,39.202188328635245,35.0002670947817,48.2499815774557,0,95.5
id_MOZ_203,MOZ,39.202188328635245,59.782814534370544,48.2499815774557,1,95.5
id_MOZ_204,MOZ,39.202188328635245,53.5600871675178,48.2499815774557,1,95.5
id_MOZ_206,MOZ,39.202188328635245,33.13921045585334,48.2499815774557,0,95.5
id_MOZ_207,MOZ,39.202188328635245,43.2091582909208,48.2499815774557,0,95.5
id_MOZ_208,MOZ,39.202188328635245,33.047786621673744,48.2499815774557,0,95.5
id_MOZ_209,MOZ,39.202188328635245,63.3284599117276,48.2499815774557,1,95.5
id_MOZ_21,MOZ,39.202188328635245,52.80700630027023,48.2499815774557,1,95.5
