x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,coverage,density,x_log_signed_con_primary_energy_twh__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_electricity_access_pct__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.5182723295031203,0.1028316645516477,0.8999856401256586,0.7357723577235772,0.9378238341968912,4.416000650364954,9.394116074383913,4.149491959953336,"['>', '>', '<']",,,False
0.5186397595391915,0.1080196848904135,0.8999893487737161,0.7317073170731707,0.9399477806788512,4.416252297425818,9.753732955877515,4.149494061023329,"['>', '>', '<']",,,False
0.5186397595391915,0.1080196848904135,0.899947031541051,0.7317073170731707,0.9399477806788512,4.416252297425818,9.753732955877515,4.149470086931859,"['>', '>', '<']",,,False
0.515023939726338,0.1336710232329948,0.8999906587419105,0.7195121951219512,0.944,4.413923090295063,10.497549439788276,4.149494803163005,"['>', '>', '<']",,,False
0.5149591993313619,0.1336710232329948,0.8999927569928672,0.7195121951219512,0.944,4.413864612157614,10.497549439788276,4.149495991890556,"['>', '>', '<']",,,False
0.5149591993313619,0.1336710232329948,0.8999923581637493,0.7195121951219512,0.944,4.413864612157614,10.497549439788276,4.149495765940863,"['>', '>', '<']",,,False
0.5182891010729508,0.1342357897732815,0.8998638210472819,0.7154471544715447,0.946236559139785,4.416012136949718,10.515921726374172,4.149422945475216,"['>', '>', '<']",,,False
0.5182891010729508,0.1341703769072921,0.8998654396847248,0.7154471544715447,0.946236559139785,4.416012136949718,10.513793795920376,4.14942386248608,"['>', '>', '<']",,,False
0.5182891010729508,0.1341703769072921,0.8998695037468324,0.7154471544715447,0.946236559139785,4.416012136949718,10.513793795920376,4.149426164909717,"['>', '>', '<']",,,False
0.5182891010729508,0.1342357897732815,0.8998654396847248,0.7154471544715447,0.946236559139785,4.416012136949718,10.515921726374172,4.14942386248608,"['>', '>', '<']",,,False
0.518265644350253,0.151464605989014,0.8999833647402363,0.709349593495935,0.9483695652173914,4.4159960718087525,11.172424410743892,4.149490670873337,"['>', '>', '<']",,,False
0.5185630687943239,0.1512187234803473,0.899947031541051,0.709349593495935,0.9483695652173914,4.4161997731391605,11.157975909209789,4.149470086931859,"['>', '>', '<']",,,False
0.5182723295031203,0.1514656088041935,0.8998950706038696,0.709349593495935,0.9483695652173914,4.416000650364954,11.17248333798007,4.149440649367481,"['>', '>', '<']",,,False
0.5277240782590932,0.1498657643129837,0.8999833647402363,0.6971544715447154,0.9501385041551248,4.423097109618509,11.074655375766662,4.149490670873337,"['>', '>', '<']",,,False
0.5277240782590932,0.1498657643129837,0.8999824568137185,0.6971544715447154,0.9501385041551248,4.423097109618509,11.074655375766662,4.149490156503374,"['>', '>', '<']",,,False
0.5277240782590932,0.1498657643129837,0.899882354344739,0.6971544715447154,0.9501385041551248,4.423097109618509,11.074655375766662,4.149433445192246,"['>', '>', '<']",,,False
0.5277240782590932,0.1512346013982956,0.8999833647402363,0.6971544715447154,0.9501385041551248,4.423097109618509,11.15890892442538,4.149490670873337,"['>', '>', '<']",,,False
0.5315211856204471,0.1336710232329948,0.8998754948316664,0.6971544715447154,0.9501385041551248,4.425464486400305,10.497549439788276,4.149429559054531,"['>', '>', '<']",,,False
0.5277240782590932,0.1498657643129837,0.8999864819289185,0.6971544715447154,0.9501385041551248,4.423097109618509,11.074655375766662,4.149492436862318,"['>', '>', '<']",,,False
0.5312886317887874,0.1485998868500463,0.8999718149112548,0.6910569105691057,0.9523809523809524,4.425351513214461,11.02207557341496,4.149484127518797,"['>', '>', '<']",,,False
0.5312886317887874,0.148533869023062,0.8999862927450546,0.6910569105691057,0.9523809523809524,4.425351513214461,11.019848646198046,4.149492329683493,"['>', '>', '<']",,,False
0.5312886317887874,0.148533869023062,0.8997571092234989,0.6910569105691057,0.9523809523809524,4.425351513214461,11.019848646198046,4.149362489749185,"['>', '>', '<']",,,False
0.5355606963624419,0.1489655980681753,0.8998531857025838,0.6849593495934959,0.9546742209631728,4.428118476120096,11.034411821098136,4.149416920205827,"['>', '>', '<']",,,False
0.5355606963624419,0.1489655980681753,0.8999038908584039,0.6849593495934959,0.9546742209631728,4.428118476120096,11.034411821098136,4.149445646329136,"['>', '>', '<']",,,False
0.5458173240203869,0.133877730701121,0.899321921557071,0.676829268292683,0.956896551724138,4.438280702672478,10.504273791485762,4.149115941752902,"['>', '>', '<']",,,False
