x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,vulnerability_indicator
4.082398059875418,28.879212748377977,4.215728879368204,0
4.379096907361545,21.3407331922479,4.100839439742888,1
4.507171164205732,18.420552450415236,4.0736997949587925,1
4.476552840637995,32.384535354974794,3.837994059316403,1
4.615018486058644,20.220971734545945,3.974047907729433,1
4.572974633298784,19.666490747691547,3.7834495299292104,1
4.409784407922048,18.59260821466594,4.000781920047697,0
4.827626400206614,24.42777685228067,3.9078053333841134,1
4.350788708347567,22.293238278680896,3.985187719566249,0
4.157009123438506,19.64135484393453,3.999539546307968,0
5.045108058789479,8.403263804985649,3.9023736963076425,1
4.760499321601219,18.66153384198022,3.620868613478552,1
4.278223735113981,6.3783811617815065,3.826803570539251,0
4.442690927768842,19.548286455391636,3.96007809833267,1
4.406775967349368,34.04265261598687,3.8660296978964177,1
4.287031906679404,26.84917168527557,3.8996733321381822,1
4.509816815374328,19.184626227474062,4.073071717336403,1
4.5264776158029845,26.26286328789106,3.947200364597732,1
3.7973635999722113,16.442623526572554,4.077091036779381,0
4.075445811842977,30.066944394462592,3.729950591956732,0
4.540430554047063,21.37892177777553,3.975928093174173,0
4.590209660821823,29.193244410513337,3.878432368521336,1
4.787596877415398,5.60192983893756,4.066905772078919,1
4.687022079219551,5.774495777745248,4.075660551140811,1
4.701634527792399,32.910954356304394,3.960889457092602,1
4.487074344127523,5.437954644989254,3.937639069773536,1
4.1159663060148715,13.6610099775291,3.90465600630309,0
4.216872779475231,24.17683156100752,4.036640205690462,0
4.568456855358688,10.74938107257788,3.927590873663565,1
4.165416494312193,47.56600432730229,3.931151435819365,1
4.332818913150563,16.28677520871737,3.922068203826532,0
4.44988272531723,13.684181119270278,3.9437350657377825,1
3.912846024020335,1.812159783829044,3.862839514633386,0
4.385720662508983,14.039671582093249,3.8711859009464376,1
4.541548737062309,9.87739416316877,3.7281371956619473,1
4.058546331628845,49.10623666495581,3.977047442255831,0
4.890989459211651,8.994025868363593,4.066102982860821,1
4.530272872914612,20.318123604894,3.988032348487399,1
4.501793090317692,31.298468565285496,4.022458106790041,1
4.046312280573002,30.210665094209748,4.014606365847432,0
4.152326866222163,6.196642240918422,3.869206024687824,0
4.772228150875749,16.229761386658154,3.978306801006545,1
4.47857418568017,31.479258281996746,3.922362117837106,1
4.929777773438038,10.308203594901478,4.077021979280515,1
4.5324677360670975,24.6887725585666,3.894926511555165,1
