con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
86.63956464885499,4.838414126322727,1.9640613744520472,1
89.52566617187048,5.641870263991906,1.8572009380022,1
92.52153095410328,6.126026857850816,1.5002603453406094,1
75.37127927118118,5.073317817054709,1.682962035204855,1
94.54614403688942,4.686982988718389,2.0161032966089483,1
84.79820643551975,5.7491764077085215,1.5033862960098618,1
75.60841646022236,4.3044930017295355,1.659939309179367,1
92.97830916119918,5.835226420175291,2.0979391037376462,1
100.0,5.758205517995578,1.4690666261087972,1
100.0,6.378622554312086,1.684654658475901,1
69.4953067363449,4.548409943541104,1.7039435016087596,0
75.6878087317645,5.809480542027985,2.0987829039867094,0
85.01636087015453,6.383424059352361,2.00492146525138,0
62.91289769256461,5.235430450493223,1.759324904771736,0
73.22603318927284,7.119332686233088,1.166149839292469,0
64.33819804528503,5.333073870023585,1.5068780651472409,0
66.76656826936454,5.853088065472574,1.3485252934836636,0
71.73955901351962,5.519216440670127,1.8176126682371971,0
94.9612873182832,5.456395805415467,1.5976408404311917,1
63.16058577187217,5.215439925241967,1.8473378738246289,0
80.57626813180292,5.995446541310293,1.712703306429775,0
97.01573562345436,5.785127855155514,2.1714221911551936,1
77.87626865729725,4.253781790363522,1.4009686324337272,1
99.41061738988223,6.045303591161353,1.5938309227636296,1
61.82260160365878,5.323577797490631,1.6315039909445914,0
57.99584506139898,7.006016195830407,2.1249224518883234,0
70.78959053696994,5.664553663943411,1.6193524974148863,0
84.83758213881376,5.537970953944731,1.4489656182662003,1
85.77274989710696,5.863442468969302,1.792119306704492,1
64.27619611596502,5.353891893486033,1.4199574625371036,1
90.75705852889138,5.636895699528508,1.7710591583499822,1
99.91010088884072,5.347102026771788,1.5650940475386586,1
35.02192361349494,5.3658468785273,1.8583306395717345,0
72.2041002015353,5.674674509608239,1.689412186022839,0
82.22172714054798,5.4241471109139825,1.5984270631729505,1
69.73856429438385,6.4332247450954885,1.6098020537031308,0
61.85263978366338,5.615271583599344,1.787979108405935,0
48.035500887201195,6.038865478599495,1.876306663395749,0
73.87391701181035,5.915822834103443,1.618446399476323,0
98.26758123577986,5.377798223042189,1.5616250962142404,1
