con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.4959055555262949,0.8989555658401751,0.8992967541921558,0.738,0.902200488997555,77.28943795772018,6.642126200925343,1.9782048003638433,"['>', '<', '<']",,,False
0.4978252499225014,0.8985709723716007,0.8999302920016098,0.736,0.9041769041769042,77.33106723675691,6.641168256829335,1.9789672580092772,"['>', '<', '<']",,,False
0.4977847285360016,0.8993872466115473,0.8992981981521116,0.736,0.9041769041769042,77.33036206355865,6.643745722992748,1.9782066233407507,"['>', '<', '<']",,,False
0.5058575585698996,0.8996063556438703,0.8997186580393998,0.73,0.9102244389027432,77.85634195632929,6.644567746896863,1.9787374473860908,"['>', '<', '<']",,,False
0.5058575585698996,0.8997653974923533,0.8997163150404175,0.73,0.9102244389027432,77.85634195632929,6.645164418790403,1.9787344893864445,"['>', '<', '<']",,,False
0.5134215536841785,0.8997755446382392,0.8999797937306949,0.722,0.9116161616161615,78.16916237008557,6.645202487492492,1.9789688796171876,"['>', '<', '<']",,,False
0.5134215536841785,0.8981735714954718,0.8999789034904155,0.722,0.9116161616161615,78.16916237008557,6.640264998978043,1.9789688504541525,"['>', '<', '<']",,,False
0.5149896346715273,0.8998797432440268,0.8993605771519945,0.72,0.9137055837563453,78.22321202949242,6.645593405857768,1.9782853758545176,"['>', '<', '<']",,,False
0.5151481975756724,0.8987298914041947,0.8995227955878561,0.72,0.9137055837563453,78.22665622616144,6.641529466057932,1.9784901740979557,"['>', '<', '<']",,,False
0.516707691863507,0.8996448374489571,0.8994632724231281,0.718,0.9158163265306124,78.27109622631455,6.644712117776144,1.978415027031499,"['>', '<', '<']",,,False
0.5166821025696177,0.8996159547139347,0.8992374435903387,0.718,0.9158163265306124,78.2695548097215,6.6446037594015355,1.978129921654744,"['>', '<', '<']",,,False
0.5189133276561191,0.8996820824167534,0.8998151562669884,0.716,0.917948717948718,78.37516635859205,6.64485184845503,1.9788592748923175,"['>', '<', '<']",,,False
0.5189133276561191,0.8996820824167534,0.8997583228890178,0.716,0.917948717948718,78.37516635859205,6.64485184845503,1.9787875236396613,"['>', '<', '<']",,,False
0.5189382181932674,0.8994825570995995,0.8999286159950038,0.716,0.917948717948718,78.37521887047805,6.644103296109023,1.978967203105628,"['>', '<', '<']",,,False
0.5151190413014838,0.8757377989191428,0.8999289566892573,0.708,0.9194805194805196,78.22602291319973,6.547466893562387,1.9789672142662984,"['>', '<', '<']",,,False
