iso_alpha_3,year,avg_policy_score,policy_count,dominant_topic,dominant_category,log_policy_count,policy_index,policy_index_geom_7
BWA,2006,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2007,0.45,5,Cross-cutting / Economy-wide,Other,1.791759469228055,0.8062917611526248,0.7554404947368488
BWA,2008,0.5714285714285714,7,Energy,Solar Power,2.0794415416798357,1.1882523095313346,0.9686961160413918
BWA,2009,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2010,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2011,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2012,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2013,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2014,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BWA,2015,0.5,9,Cross-cutting / Economy-wide,Other,2.302585092994046,1.151292546497023,0.9102821015130401
BWA,2016,0.5833333333333334,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.4962204585192298,1.0852307865878297
BWA,2017,0.5833333333333334,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.4962204585192298,1.0852307865878297
BWA,2018,0.5833333333333334,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.4962204585192298,1.0852307865878297
BWA,2019,0.5961538461538461,13,Energy,Solar Power,2.6390573296152584,1.5732841772706347,1.1207591348139
BWA,2020,0.5961538461538461,13,Energy,Solar Power,2.6390573296152584,1.5732841772706347,1.1207591348139
BWA,2021,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2022,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2023,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2024,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2025,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2026,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2027,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
BWA,2028,0.5833333333333334,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.6173434213065392,1.131246977111509
CAF,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1989,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1990,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1991,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1992,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1993,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1994,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1995,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1996,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1997,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1998,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,1999,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
CAF,2000,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2001,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2002,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2003,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2004,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2005,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2006,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2007,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2008,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2009,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2010,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2011,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2012,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2013,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2014,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2015,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2016,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2017,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2018,0.75,2,Energy,Solar Power,1.0986122886681098,0.8239592165010823,0.9896309330796706
CAF,2019,0.8125,4,Energy,Solar Power,1.6094379124341003,1.3076683038527064,1.1685645212886908
CAF,2020,0.8125,4,Energy,Solar Power,1.6094379124341003,1.3076683038527064,1.1685645212886908
CAF,2021,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2022,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2023,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2024,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2025,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2026,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2027,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAF,2028,0.7,5,Energy,Solar Power,1.791759469228055,1.2542316284596384,1.0757433798097462
CAN,1971,1.0,1,Fossil Fuels,Fossil Fuel Extraction,0.6931471805599453,0.6931471805599453,1.148698354997035
CAN,1972,1.0,1,Fossil Fuels,Fossil Fuel Extraction,0.6931471805599453,0.6931471805599453,1.148698354997035
CAN,1973,1.0,1,Fossil Fuels,Fossil Fuel Extraction,0.6931471805599453,0.6931471805599453,1.148698354997035
CAN,1974,0.625,2,Cross-cutting / Economy-wide,Fossil Fuel Extraction,1.0986122886681098,0.6866326804175686,0.8553192861482896
CAN,1975,0.625,2,Cross-cutting / Economy-wide,Fossil Fuel Extraction,1.0986122886681098,0.6866326804175686,0.8553192861482896
CAN,1976,0.625,2,Cross-cutting / Economy-wide,Fossil Fuel Extraction,1.0986122886681098,0.6866326804175686,0.8553192861482896
CAN,1977,0.625,2,Cross-cutting / Economy-wide,Fossil Fuel Extraction,1.0986122886681098,0.6866326804175686,0.8553192861482896
CAN,1978,0.625,2,Cross-cutting / Economy-wide,Fossil Fuel Extraction,1.0986122886681098,0.6866326804175686,0.8553192861482896
CAN,1979,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CAN,1980,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CAN,1981,0.4375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.7041290866899189,0.7121581467155692
CAN,1982,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1983,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1984,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1985,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1986,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1987,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1988,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1989,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1990,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
CAN,1991,0.40625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,0.8926224845428392,0.7548891808758303
CAN,1992,0.40625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,0.8926224845428392,0.7548891808758303
CAN,1993,0.40625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,0.8926224845428392,0.7548891808758303
CAN,1994,0.475,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.139000254579226,0.8904989766861624
CAN,1995,0.4772727272727273,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.1859781737624548,0.9095980985264301
CAN,1996,0.484375,16,Cross-cutting / Economy-wide,Other,2.833213344056216,1.3723377135272297,0.986813677180832
CAN,1997,0.5263157894736842,19,Cross-cutting / Economy-wide,Other,2.995732273553991,1.5767011966073636,1.0894395021482177
CAN,1998,0.5119047619047619,21,Cross-cutting / Economy-wide,Other,3.091042453358316,1.5823193511238998,1.0860151200924244
CAN,1999,0.5,24,Cross-cutting / Economy-wide,Other,3.2188758248682006,1.6094379124341003,1.0933620739432781
CAN,2000,0.4807692307692308,26,Cross-cutting / Economy-wide,Other,3.295836866004329,1.5845369548097736,1.07602431409869
CAN,2001,0.4921875,32,Cross-cutting / Economy-wide,Other,3.4965075614664802,1.7209373154092833,1.14131953773202
CAN,2002,0.49264705882352944,34,Cross-cutting / Economy-wide,Other,3.5553480614894135,1.7515317655866964,1.1556925783756373
CAN,2003,0.47368421052631576,38,Cross-cutting / Economy-wide,Other,3.6635616461296463,1.7353713060614113,1.144469038662321
CAN,2004,0.46794871794871795,39,Cross-cutting / Economy-wide,Other,3.6888794541139363,1.726206411219983,1.1391229656472692
CAN,2005,0.4634146341463415,41,Cross-cutting / Economy-wide,Other,3.7376696182833684,1.732090798716683,1.141367898012489
CAN,2006,0.48333333333333334,45,Cross-cutting / Economy-wide,Other,3.828641396489095,1.8505100083030626,1.2021231600995788
CAN,2007,0.5089285714285714,56,Cross-cutting / Economy-wide,Other,4.04305126783455,2.0576243059515122,1.3076768563577863
CAN,2008,0.5042372881355932,59,Cross-cutting / Economy-wide,Other,4.0943445622221,2.0645211987475847,1.3114091720499303
CAN,2009,0.5144927536231884,69,Cross-cutting / Economy-wide,Other,4.248495242049359,2.185820015836989,1.3744312400125311
CAN,2010,0.5162337662337663,77,Cross-cutting / Economy-wide,Other,4.356708826689592,2.249080205985861,1.4083028131008977
CAN,2011,0.5055555555555555,90,Cross-cutting / Economy-wide,Other,4.51085950651685,2.280490083850185,1.4283129974723545
CAN,2012,0.49747474747474746,99,Cross-cutting / Economy-wide,Other,4.605170185988092,2.2909558753526618,1.436867865429161
CAN,2013,0.49099099099099097,111,Cross-cutting / Economy-wide,Other,4.718498871295094,2.3167404368070508,1.4544621479902184
CAN,2014,0.5021367521367521,117,Cross-cutting / Economy-wide,Other,4.770684624465665,2.39553608279793,1.4963528282037226
CAN,2015,0.4906716417910448,134,Cross-cutting / Economy-wide,Other,4.90527477843843,2.4068792289725875,1.50903572265923
CAN,2016,0.49193548387096775,155,Cross-cutting / Economy-wide,Other,5.049856007249537,2.484203358405014,1.5565082952409883
CAN,2017,0.4887005649717514,177,Cross-cutting / Economy-wide,Other,5.181783550292085,2.5323405485890698,1.5897113440839272
CAN,2018,0.4875,200,Cross-cutting / Economy-wide,Other,5.303304908059076,2.5853611426787992,1.625619527433112
CAN,2019,0.4837962962962963,216,Cross-cutting / Economy-wide,Other,5.37989735354046,2.6027744140971203,1.6406728001199797
CAN,2020,0.4842592592592593,270,Cross-cutting / Economy-wide,Other,5.602118820879701,2.7128779104815592,1.7165489989087512
CAN,2021,0.4777960526315789,304,Cross-cutting / Economy-wide,Other,5.720311776607412,2.7331423866849556,1.7388175457100854
CAN,2022,0.479607250755287,331,Cross-cutting / Economy-wide,Other,5.805134968916488,2.784184822705415,1.7739288991722526
CAN,2023,0.4824561403508772,342,Cross-cutting / Economy-wide,Other,5.8377304471659395,2.8164488999484796,1.794010970822478
CAN,2024,0.48333333333333334,345,Cross-cutting / Economy-wide,Other,5.846438775057725,2.8257787412779,1.799751804890574
CAN,2025,0.48333333333333334,345,Cross-cutting / Economy-wide,Other,5.846438775057725,2.8257787412779,1.799751804890574
CAN,2026,0.48265895953757226,346,Cross-cutting / Economy-wide,Other,5.849324779946859,2.82322901228649,1.7987805909846837
CAN,2027,0.48265895953757226,346,Cross-cutting / Economy-wide,Other,5.849324779946859,2.82322901228649,1.7987805909846837
CAN,2028,0.48265895953757226,346,Cross-cutting / Economy-wide,Other,5.849324779946859,2.82322901228649,1.7987805909846837
CHE,1973,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
CHE,1974,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
CHE,1975,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
CHE,1976,1.0,1,Energy,Solar Power,0.6931471805599453,0.6931471805599453,1.148698354997035
CHE,1977,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1978,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1979,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1980,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1981,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1982,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1983,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1984,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1985,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1986,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1987,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1988,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1989,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1990,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1991,0.5,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.6931471805599453,0.7578582832551989
CHE,1992,0.5,5,Cross-cutting / Economy-wide,Other,1.791759469228055,0.8958797346140275,0.8218759147586128
CHE,1993,0.5833333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.1351142536155994,0.9588552338850485
CHE,1994,0.5833333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.1351142536155994,0.9588552338850485
CHE,1995,0.5833333333333334,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.1351142536155994,0.9588552338850485
CHE,1996,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
CHE,1997,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
CHE,1998,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
CHE,1999,0.7,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.6785266909588594,1.2143866073663927
CHE,2000,0.6730769230769231,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.7762885872410394,1.235029603514132
CHE,2001,0.7,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.9408121055678467,1.308887826607858
CHE,2002,0.6973684210526315,19,Cross-cutting / Economy-wide,Other,2.995732273553991,2.089129085504757,1.3645071665872848
CHE,2003,0.7125,20,Cross-cutting / Economy-wide,Other,3.044522437723423,2.169222236877939,1.401753838069049
CHE,2004,0.7261904761904762,21,Cross-cutting / Economy-wide,Other,3.091042453358316,2.244685591129253,1.436563988160647
CHE,2005,0.7065217391304348,23,Cross-cutting / Economy-wide,Other,3.1780538303479458,2.2453641192675704,1.4300218449541746
CHE,2006,0.71875,24,Energy,Other,3.2188758248682006,2.3135669991240193,1.46167321249406
CHE,2007,0.7142857142857143,28,Energy,Other,3.367295829986474,2.4052113071331958,1.4982254533887303
