iso_alpha_3,year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,cpia_public_sector_management_quality_score,agricultural_land_pct,arable_land_pct,cereal_yield_kg_per_hectare,crop_production_index,food_production_index,fertilizer_consumption_kg_per_ha_arable_land,renewable_energy_output_pct,energy_use_kg_of_oil_equivalent_per_capita,population_in_urban_agglomerations_over_1m_pct,electricity_consumption_kwh_per_capita,fossil_fuel_energy_consumption_pct
AFG,1977,13340756.0,2.1280995644747,,,,,,,,,,,,58.3383162381369,12.1276236910292,1224.0,55.91,56.67,6.85537294563843,,,5.94552512616227,,
AFG,1978,13611441.0,2.00869785436837,,,,,,,,,,,,58.3383162381369,12.1276236910292,1291.9,61.85,60.93,6.78495575221239,,,6.32033742790348,,
AFG,1979,13655567.0,0.323658822560684,,,,,,,,,,,,58.3367830366588,12.1276236910292,1323.7,59.75,60.2,6.28811630847029,,,6.82789663732015,,
AFG,1980,13169311.0,-3.62580787978915,,,,,,,,,,,,58.3367830366588,12.1276236910292,1349.0,58.5,60.54,6.46346396965866,,,7.42502018518661,,
AFG,1981,11937581.0,-9.81977073931242,,,,,,,,,,,,58.3429158425709,12.1276236910292,1338.3,56.84,60.41,5.77888748419722,,,8.58916894469658,,
AFG,1982,10991378.0,-8.25803438536739,,,,,,,,,,,,58.3444490440489,12.1276236910292,1330.2,55.24,59.82,6.67294563843236,,,9.78251316622902,,
AFG,1983,10917982.0,-0.669999256586122,,,,,,,,,,,,58.3444490440489,12.1276236910292,1355.6,53.68,58.27,7.15297092288243,,,10.3275037456556,,
AFG,1984,11190221.0,2.46291172007885,,,,,,,,,,,,58.3444490440489,12.1276236910292,1334.1,52.44,55.89,9.17825537294564,,,10.5672622551422,,
AFG,1985,11426852.0,2.09257523944359,,,,,,,,,,,,58.3444490440489,12.1276236910292,1331.7,50.19,52.14,9.22402022756005,,,10.8512913267801,,
AFG,1986,11420074.0,-0.0593340233066949,,,,,,,,,,,,58.3444490440489,12.1276236910292,1314.0,48.16,47.74,8.50568900126422,,,11.3860820866835,,
AFG,1987,11387818.0,-0.282849651384286,,,,,,,,,,,,58.3306502307468,12.1276236910292,1359.8,48.22,49.45,9.98988621997472,,,11.9296339298714,,
AFG,1988,11523298.0,1.18267114653938,,,,,,,,,,,,58.3229842233568,12.1276236910292,1285.7,45.92,48.87,7.04551201011378,,,12.3180360344755,,
AFG,1989,11874088.0,2.9987647953118,,,,,,,,,,,,58.3229842233568,12.1276236910292,1237.6,43.94,48.64,7.02907711757269,,,12.4886728142827,,
AFG,1990,12045660.0,1.43458821147838,,23.0,1.85278199408184,,,,,,,,,58.3229842233568,12.1276236910292,1200.6,43.93,52.36,5.62579013906448,,,12.8620598622242,,
AFG,1991,12238879.0,1.59132588364829,,23.7,1.85278199408184,,,,,,,,,58.3076522085767,12.1276236910292,1160.4,56.36,60.09,6.1441213653603,,,13.2258599827648,,
AFG,1992,13278974.0,8.15641941048095,,27.4,1.85278199408184,,,,,,,,,58.3076522085767,12.1276236910292,1097.8,53.68,58.24,5.79013906447535,,,12.7365487725181,,
AFG,1993,14943172.0,11.8072591071712,,28.5,1.85278199408184,,,,,,,,,58.1604648666881,11.9957683639207,1132.9,56.4,61.48,5.11247443762781,,,11.8241963620575,,
AFG,1994,16250794.0,8.38872960212999,,30.1,1.85278199408184,,,,,,,,,57.9749474878494,11.810250985082,1140.4,57.66,64.99,,,,11.3596357199531,,
AFG,1995,17065836.0,4.89368011973163,,31.8,1.85278199408184,,,,,,,,,57.8982874139491,11.7335909111816,1214.5,58.56,67.87,,,,11.3014914710302,,
AFG,1996,17763266.0,4.00540467357125,,33.9,1.85278199408184,,,,,,,,,57.889088205081,11.7243917023136,1204.4,58.94,71.42,0.653851183470642,,,11.3446536239451,,
AFG,1997,18452091.0,3.80450803445817,,36.4,1.85278199408184,,,,,,,,,57.9473498612453,11.7826533584778,1348.8,61.62,76.45,0.650618087182824,,,11.4095036708848,,
AFG,1998,19159996.0,3.7646866376293,,38.0,1.85278199408184,,,,,,,,,58.0592735691397,11.8930438648943,1388.0,63.39,80.61,0.902410725796055,,,11.4799867390369,,
AFG,1999,19887785.0,3.72811603964771,,43.4,1.85278199408184,,,,,,,,,57.8998206154271,11.7335909111816,1285.7,59.18,79.69,0.653338560041814,,,11.555127934056,,
AFG,2000,20130327.0,1.21217597601851,0.0,45.0,1.85278199408184,32567375969.9946,,1617.82647494969,,,,,,57.9458166597673,11.7795869555218,806.3,50.23,67.78,0.65078745281791,93.5373177008865,,11.9278191556451,,
AFG,2001,20284307.0,0.762004896898895,0.0,45.6,1.85278199408184,29495629513.1972,-9.4319740700862,1454.11078195559,-10.1194841059326,,,,,57.9473498612453,11.7795869555218,1006.7,52.08,61.59,2.39489782636991,93.5373177008865,,12.3665896005222,,
