iso_alpha_3,income_group,year,total_emissions
HUN,High income,2010,64.132140701
HUN,High income,2011,63.579252701
HUN,High income,2012,59.611947073
HUN,High income,2013,57.858526633
HUN,High income,2014,56.97282227
HUN,High income,2015,58.749649264000006
HUN,High income,2016,60.833808597
HUN,High income,2017,66.263226419
HUN,High income,2018,67.051468638
HUN,High income,2019,65.155196832
HUN,High income,2020,61.226524658
HUN,High income,2021,63.461425172
HUN,High income,2022,59.335942845
IDN,Upper middle income,2000,1134.548622125
IDN,Upper middle income,2001,579.184150316
IDN,Upper middle income,2002,813.412181099
IDN,Upper middle income,2003,648.1336497799999
IDN,Upper middle income,2004,1036.548750256
IDN,Upper middle income,2005,1094.450929625
IDN,Upper middle income,2006,1875.456801382
IDN,Upper middle income,2007,1053.6458427530001
IDN,Upper middle income,2008,987.908568529
IDN,Upper middle income,2009,1400.641722077
IDN,Upper middle income,2010,987.390012794
IDN,Upper middle income,2011,1188.834245112
IDN,Upper middle income,2012,1598.733237043
IDN,Upper middle income,2013,1415.264655042
IDN,Upper middle income,2014,1823.14452615
IDN,Upper middle income,2015,2526.941510544
IDN,Upper middle income,2016,1464.287763607
IDN,Upper middle income,2017,1508.247607191
IDN,Upper middle income,2018,1833.1089291380001
IDN,Upper middle income,2019,2086.585465385
IDN,Upper middle income,2020,2029.516861607
IDN,Upper middle income,2021,2052.864471547
IDN,Upper middle income,2022,2165.636264861
IND,Lower middle income,2000,1694.106759573
IND,Lower middle income,2001,1725.6490079760001
IND,Lower middle income,2002,1762.057575991
IND,Lower middle income,2003,1820.557933694
IND,Lower middle income,2004,1931.11141767
IND,Lower middle income,2005,2010.552974926
IND,Lower middle income,2006,2121.944372154
IND,Lower middle income,2007,2272.522835931
IND,Lower middle income,2008,2360.360096013
IND,Lower middle income,2009,2488.772275617
IND,Lower middle income,2010,2584.522577846
IND,Lower middle income,2011,2752.267246519
IND,Lower middle income,2012,2777.7016009530003
IND,Lower middle income,2013,2815.97554959
IND,Lower middle income,2014,3053.8942544760002
IND,Lower middle income,2015,3091.3365062350003
IND,Lower middle income,2016,3133.0141754310002
IND,Lower middle income,2017,3279.795817
IND,Lower middle income,2018,3444.381031536
IND,Lower middle income,2019,3420.8726089409997
IND,Lower middle income,2020,3208.8614589189997
IND,Lower middle income,2021,3444.3556391829998
IND,Lower middle income,2022,3632.9804586249998
IRL,High income,2000,81.46845084884
IRL,High income,2001,85.00775872206
IRL,High income,2002,83.36585584392
IRL,High income,2003,83.14580691094001
IRL,High income,2004,80.69970341978
IRL,High income,2005,82.264533143
IRL,High income,2006,83.106118138
IRL,High income,2007,79.801789269
IRL,High income,2008,77.840440477
IRL,High income,2009,71.915961759
IRL,High income,2010,72.208740537
IRL,High income,2011,67.57143453
IRL,High income,2012,68.015116445
IRL,High income,2013,67.726627725
IRL,High income,2014,67.521234281
IRL,High income,2015,70.202398617
IRL,High income,2016,73.030823679
IRL,High income,2017,73.51052515800001
IRL,High income,2018,69.370689313
IRL,High income,2019,67.520075227
IRL,High income,2020,65.298153209
IRL,High income,2021,66.93612032
IRL,High income,2022,68.254084568
IRN,Lower middle income,2000,546.976806343
IRN,Lower middle income,2001,553.322704613
IRN,Lower middle income,2002,572.650554247
IRN,Lower middle income,2003,621.668269046
IRN,Lower middle income,2004,662.030350643
IRN,Lower middle income,2005,704.933022864
IRN,Lower middle income,2006,753.303175323
IRN,Lower middle income,2007,785.699337506
IRN,Lower middle income,2008,792.342705644
IRN,Lower middle income,2009,816.903871377
IRN,Lower middle income,2010,828.570275114
IRN,Lower middle income,2011,839.63629279
IRN,Lower middle income,2012,834.516280739
IRN,Lower middle income,2013,854.888736713
IRN,Lower middle income,2014,879.817494147
IRN,Lower middle income,2015,878.3972943470001
IRN,Lower middle income,2016,926.224294354
IRN,Lower middle income,2017,959.295774148
IRN,Lower middle income,2018,972.206521375
IRN,Lower middle income,2019,937.2087803449999
IRN,Lower middle income,2020,922.933204975
IRN,Lower middle income,2021,957.943710344
IRN,Lower middle income,2022,973.360167683
IRQ,Upper middle income,2000,165.704279892
IRQ,Upper middle income,2001,179.43356681699998
IRQ,Upper middle income,2002,168.406042192
IRQ,Upper middle income,2003,151.985439554
IRQ,Upper middle income,2004,169.568984127
IRQ,Upper middle income,2005,163.848923652
IRQ,Upper middle income,2006,163.616019551
IRQ,Upper middle income,2007,153.674652158
IRQ,Upper middle income,2008,170.274807941
IRQ,Upper middle income,2009,186.30241684499998
IRQ,Upper middle income,2010,209.75069983900002
IRQ,Upper middle income,2011,223.10219722
IRQ,Upper middle income,2012,252.057316712
IRQ,Upper middle income,2013,262.817821881
IRQ,Upper middle income,2014,263.679667021
IRQ,Upper middle income,2015,273.106080427
IRQ,Upper middle income,2016,314.37742941299996
IRQ,Upper middle income,2017,330.746905696
IRQ,Upper middle income,2018,347.321865817
IRQ,Upper middle income,2019,367.105794398
IRQ,Upper middle income,2020,329.527812029
IRQ,Upper middle income,2021,340.169037056
IRQ,Upper middle income,2022,367.941099064
ISL,High income,2000,9.70671531854
ISL,High income,2001,9.83304684121
ISL,High income,2002,10.05592205388
ISL,High income,2003,10.02871445462
ISL,High income,2004,10.11761387455
ISL,High income,2005,10.0960410465
ISL,High income,2006,10.303815573080001
ISL,High income,2007,10.55747775328
ISL,High income,2008,10.917450974320001
ISL,High income,2009,10.908148605169998
ISL,High income,2010,10.811035704230001
ISL,High income,2011,10.64737072855
ISL,High income,2012,10.64693342541
ISL,High income,2013,10.68423819315
ISL,High income,2014,10.490309900289999
ISL,High income,2015,10.631520101720001
ISL,High income,2016,10.17409290262
ISL,High income,2017,10.26926668187
ISL,High income,2018,10.192326092630001
ISL,High income,2019,10.07879915511
ISL,High income,2020,9.91692967221
ISL,High income,2021,9.93284895451
ISL,High income,2022,10.41959920958
ISR,High income,2000,70.148287841
ISR,High income,2001,70.33088679299999
ISR,High income,2002,73.64165714500001
ISR,High income,2003,75.472825741
ISR,High income,2004,75.837755259
ISR,High income,2005,73.565154245
ISR,High income,2006,77.069977011
ISR,High income,2007,79.792226429
ISR,High income,2008,81.443561137
ISR,High income,2009,79.60791195300001
ISR,High income,2010,85.567681169
ISR,High income,2011,85.974395842
ISR,High income,2012,92.25462040699999
ISR,High income,2013,84.869829266
ISR,High income,2014,82.820774743
ISR,High income,2015,86.737470056
ISR,High income,2016,87.378179003
ISR,High income,2017,87.552003068
ISR,High income,2018,84.14960273199999
ISR,High income,2019,85.947150819
ISR,High income,2020,83.319259255
ISR,High income,2021,84.19808577399999
ISR,High income,2022,87.497372715
ITA,High income,2000,523.1715609490001
ITA,High income,2001,509.621872199
ITA,High income,2002,514.958540839
ITA,High income,2003,541.271502256
ITA,High income,2004,544.309994071
ITA,High income,2005,544.163848354
ITA,High income,2006,531.27718158
ITA,High income,2007,545.439969603
ITA,High income,2008,513.053559956
ITA,High income,2009,456.83748453600003
ITA,High income,2010,461.227533215
ITA,High income,2011,457.652591594
ITA,High income,2012,447.01594013899995
ITA,High income,2013,399.92252039699997
ITA,High income,2014,378.822122563
ITA,High income,2015,386.52070173199996
ITA,High income,2016,383.91481176
ITA,High income,2017,400.755254089
ITA,High income,2018,381.346351861
ITA,High income,2019,363.861873716
ITA,High income,2020,334.235174625
ITA,High income,2021,359.777914487
ITA,High income,2022,361.56775894
JAM,Upper middle income,2000,10.566859474000001
JAM,Upper middle income,2001,10.637776113000001
JAM,Upper middle income,2002,10.593013898999999
JAM,Upper middle income,2003,10.969994252000001
JAM,Upper middle income,2004,10.926883217999999
JAM,Upper middle income,2005,10.912492247
JAM,Upper middle income,2006,12.306487322999999
JAM,Upper middle income,2007,12.252881252
JAM,Upper middle income,2008,9.84615391193
JAM,Upper middle income,2009,8.006878311649
JAM,Upper middle income,2010,7.627136128741999
JAM,Upper middle income,2011,7.563846647438
JAM,Upper middle income,2012,6.973012336841
JAM,Upper middle income,2013,7.441765889596001
JAM,Upper middle income,2014,7.19048962861
JAM,Upper middle income,2015,7.063047237545001
JAM,Upper middle income,2016,7.588524804916
JAM,Upper middle income,2017,7.295502876572001
JAM,Upper middle income,2018,8.701666212101001
JAM,Upper middle income,2019,8.45259360763
JAM,Upper middle income,2020,5.870857882179001
JAM,Upper middle income,2021,6.075650060905001
JAM,Upper middle income,2022,6.080846170825
JOR,Lower middle income,2000,19.540286799
JOR,Lower middle income,2001,19.7770300075
JOR,Lower middle income,2002,20.7138504119
JOR,Lower middle income,2003,21.3979123891
JOR,Lower middle income,2004,23.0016056039
JOR,Lower middle income,2005,24.6714231336
JOR,Lower middle income,2006,25.0781310807
JOR,Lower middle income,2007,26.207176120899998
JOR,Lower middle income,2008,25.9172314178
JOR,Lower middle income,2009,26.4714868505
JOR,Lower middle income,2010,26.2227950587
JOR,Lower middle income,2011,27.090352103799997
JOR,Lower middle income,2012,30.9350540469
JOR,Lower middle income,2013,30.7009433636
JOR,Lower middle income,2014,32.915992161000005
JOR,Lower middle income,2015,32.9961150915
JOR,Lower middle income,2016,33.1910052819
JOR,Lower middle income,2017,34.771838334099996
JOR,Lower middle income,2018,33.837363813100005
JOR,Lower middle income,2019,32.469968071299995
JOR,Lower middle income,2020,30.5795632267
JOR,Lower middle income,2021,32.6150856859
JOR,Lower middle income,2022,33.6171891078
JPN,High income,2000,1306.4643697679999
JPN,High income,2001,1283.310901555
JPN,High income,2002,1310.238204853
JPN,High income,2003,1304.045198135
JPN,High income,2004,1298.4668889939999
JPN,High income,2005,1313.158065
JPN,High income,2006,1288.313186905
JPN,High income,2007,1327.891073359
JPN,High income,2008,1263.296001527
JPN,High income,2009,1197.420189294
JPN,High income,2010,1256.10073494
JPN,High income,2011,1307.308096979
JPN,High income,2012,1342.552538724
JPN,High income,2013,1365.9575761219999
JPN,High income,2014,1315.9228144180001
JPN,High income,2015,1278.389365461
JPN,High income,2016,1268.955811524
JPN,High income,2017,1249.838755395
JPN,High income,2018,1209.576055491
JPN,High income,2019,1175.195802423
JPN,High income,2020,1109.030363256
JPN,High income,2021,1122.674439329
JPN,High income,2022,1130.021621715
KAZ,Upper middle income,2000,235.039711475
KAZ,Upper middle income,2001,230.523774991
KAZ,Upper middle income,2002,245.320375894
KAZ,Upper middle income,2003,260.79482068199997
KAZ,Upper middle income,2004,271.0505846722
KAZ,Upper middle income,2005,280.295684529
KAZ,Upper middle income,2006,301.588529159
KAZ,Upper middle income,2007,309.012275366
KAZ,Upper middle income,2008,350.83614350199997
KAZ,Upper middle income,2009,320.831633084
KAZ,Upper middle income,2010,335.022918083
KAZ,Upper middle income,2011,350.788251951
KAZ,Upper middle income,2012,345.054781083
KAZ,Upper middle income,2013,360.367741611
KAZ,Upper middle income,2014,314.301490816
KAZ,Upper middle income,2015,281.10097226
KAZ,Upper middle income,2016,295.317152291
KAZ,Upper middle income,2017,314.942276143
KAZ,Upper middle income,2018,322.405395994
KAZ,Upper middle income,2019,305.040081719
KAZ,Upper middle income,2020,316.426779867
KAZ,Upper middle income,2021,327.10191192499997
KAZ,Upper middle income,2022,339.512828696
KEN,Lower middle income,2000,110.292140779
KEN,Lower middle income,2001,111.41985998300001
KEN,Lower middle income,2002,113.974618276
KEN,Lower middle income,2003,115.477980706
KEN,Lower middle income,2004,120.03951941599999
KEN,Lower middle income,2005,122.692091507
KEN,Lower middle income,2006,96.936916034
KEN,Lower middle income,2007,116.930037512
KEN,Lower middle income,2008,121.891990254
KEN,Lower middle income,2009,121.01540455
KEN,Lower middle income,2010,137.154502856
KEN,Lower middle income,2011,138.23479737399998
KEN,Lower middle income,2012,136.850130299
KEN,Lower middle income,2013,137.417079065
KEN,Lower middle income,2014,147.074989975
KEN,Lower middle income,2015,149.56875577300002
KEN,Lower middle income,2016,156.137788983
KEN,Lower middle income,2017,153.504672429
KEN,Lower middle income,2018,156.025552399
KEN,Lower middle income,2019,165.44369047499998
KEN,Lower middle income,2020,167.165213888
KEN,Lower middle income,2021,171.71984281800002
KEN,Lower middle income,2022,175.349423979
KGZ,Lower middle income,2000,0.9251066591099999
KGZ,Lower middle income,2001,0.1049482112199982
KGZ,Lower middle income,2002,1.1954204632199996
KGZ,Lower middle income,2003,1.8798823209199984
KGZ,Lower middle income,2004,1.8245629914499997
KGZ,Lower middle income,2005,1.6781319079899983
KGZ,Lower middle income,2006,1.5636805887999987
KGZ,Lower middle income,2007,2.911461567029999
KGZ,Lower middle income,2008,4.287000473799999
KGZ,Lower middle income,2009,4.2502423261099995
KGZ,Lower middle income,2010,4.0039122114099985
KGZ,Lower middle income,2011,6.105832014109998
KGZ,Lower middle income,2012,8.142327304239998
KGZ,Lower middle income,2013,8.1080368261
KGZ,Lower middle income,2014,9.09063550718
KGZ,Lower middle income,2015,9.5869484125
KGZ,Lower middle income,2016,9.394835119409999
KGZ,Lower middle income,2017,9.734588041459999
KGZ,Lower middle income,2018,11.8395385011
KGZ,Lower middle income,2019,10.909678417599999
KGZ,Lower middle income,2020,9.964201304629999
KGZ,Lower middle income,2021,11.106966569099999
KGZ,Lower middle income,2022,11.57259349708
KHM,Lower middle income,2000,95.633530578
KHM,Lower middle income,2001,96.376813954
KHM,Lower middle income,2002,96.599465244
KHM,Lower middle income,2003,98.584142011
KHM,Lower middle income,2004,98.223132166
KHM,Lower middle income,2005,100.413584622
KHM,Lower middle income,2006,101.965386654
KHM,Lower middle income,2007,103.079636038
KHM,Lower middle income,2008,103.858495784
KHM,Lower middle income,2009,105.294727107
KHM,Lower middle income,2010,105.840122946
KHM,Lower middle income,2011,107.167312325
KHM,Lower middle income,2012,106.863944296
KHM,Lower middle income,2013,106.70427953
KHM,Lower middle income,2014,92.497787302
KHM,Lower middle income,2015,93.857863041
KHM,Lower middle income,2016,80.429390934
KHM,Lower middle income,2017,82.88225082619999
KHM,Lower middle income,2018,84.00802892399999
KHM,Lower middle income,2019,87.9955268345
KHM,Lower middle income,2020,88.98988854459999
KHM,Lower middle income,2021,90.082787895
KHM,Lower middle income,2022,90.40904754869999
KIR,Lower middle income,2000,0.058724332659999996
KIR,Lower middle income,2001,0.05450753372
KIR,Lower middle income,2002,0.07026320043999999
KIR,Lower middle income,2003,0.07187455468
KIR,Lower middle income,2004,0.073862277963286
KIR,Lower middle income,2005,0.09085570431528
KIR,Lower middle income,2006,0.09596727961575
KIR,Lower middle income,2007,0.08815574056021
KIR,Lower middle income,2008,0.09615897593448
KIR,Lower middle income,2009,0.08781231214897
KIR,Lower middle income,2010,0.09032381912143
KIR,Lower middle income,2011,0.08680547407962999
KIR,Lower middle income,2012,0.08624202494889001
KIR,Lower middle income,2013,0.0907451562919
KIR,Lower middle income,2014,0.09195649404542999
KIR,Lower middle income,2015,0.095358493797806
KIR,Lower middle income,2016,0.10186317649679
KIR,Lower middle income,2017,0.11367882745185001
KIR,Lower middle income,2018,0.11501495338049
KIR,Lower middle income,2019,0.12039629024596
KIR,Lower middle income,2020,0.10426215301869
KIR,Lower middle income,2021,0.10767629872887
