iso_alpha_3,year,policy_flow_jur_stock_x_gov
MKD,2010,-0.05966548669459919
MKD,2011,-1.2757840355100991
MKD,2012,0.45168541875323304
MKD,2013,-0.3566684544966597
MKD,2014,-1.0987082036813136
MKD,2015,-1.967476793824169
MKD,2016,-2.731024654962023
MKD,2017,-2.4756100696557057
MKD,2018,-0.6071509722255657
MKD,2019,-0.6357627005043489
MKD,2020,-0.31284721328967724
MKD,2021,0.9520580012388858
MKD,2022,1.2588193066254432
MKD,2023,1.4483550522164903
MKD,2024,3.256419906630587
MLI,1996,0.7865456654515715
MLI,1998,-3.1554330676596676
MLI,2000,-3.8003072537141094
MLI,2002,4.436974806846278
MLI,2003,6.5000014308135174
MLI,2004,8.45418123599181
MLI,2005,8.771134282085962
MLI,2006,11.570407886901743
MLI,2007,11.77636569273234
MLI,2008,10.869640109579148
MLI,2009,7.2478976788338265
MLI,2010,5.1941917854214
MLI,2011,5.708012555643505
MLI,2012,-23.41972818960796
MLI,2013,-19.077222017320164
MLI,2014,-11.25974481107558
MLI,2015,-20.162071502513736
MLI,2016,-21.497548839187992
MLI,2017,-25.581995449599066
MLI,2018,-37.48359699756041
MLI,2019,-42.64042560595
MLI,2020,-60.77147350846071
MLI,2021,-82.84831638034154
MLI,2022,-107.88265943839782
MLI,2023,-130.09023219916222
MLI,2024,-152.8283243083549
MLT,2000,1.141291053225308
MLT,2002,5.714367118413981
MLT,2003,9.004627635334945
MLT,2004,13.70627587944992
MLT,2005,22.951126388034638
MLT,2006,30.712477046977654
MLT,2007,41.13845407689687
MLT,2008,53.98358851959804
MLT,2009,63.89585803360865
MLT,2010,80.60634580203354
MLT,2011,99.21222698664774
MLT,2012,125.7239185336454
MLT,2013,158.5491866752192
MLT,2014,182.0551533767305
MLT,2015,212.80147150664504
MLT,2016,238.17150637016223
MLT,2017,267.1144360579808
MLT,2018,312.83805295579197
MLT,2019,335.910472109224
MLT,2020,387.3739845040435
MLT,2021,374.9488806824477
MLT,2022,414.23977650226976
MLT,2023,425.91903971904077
MLT,2024,442.3679828356101
MMR,1996,-30.11809974274902
MMR,1998,-36.16125269477329
MMR,2000,-42.39579234769596
MMR,2002,-46.214079837613006
MMR,2003,-49.88408000262303
MMR,2004,-52.968838467084716
MMR,2005,-54.70099509231728
MMR,2006,-55.3252999684888
MMR,2007,-58.29295176367421
MMR,2008,-62.871567467567715
MMR,2009,-66.20155209967892
MMR,2010,-52.55401933243807
MMR,2011,-51.22503033136694
MMR,2012,-53.3812549025375
MMR,2013,-54.53516489771562
MMR,2014,-56.25599974219695
MMR,2015,-58.79177220807875
MMR,2016,-46.01668812598762
MMR,2017,-55.89185844149813
MMR,2018,-57.44562407787091
MMR,2019,-58.29081160527754
MMR,2020,-58.198163225113696
MMR,2021,-102.45936338793452
MMR,2022,-146.46711065332227
MMR,2023,-172.29638226366282
MMR,2024,-197.34083225880693
MNG,1996,2.7992000960218153
MNG,1998,3.6197105659082593
MNG,2000,2.4983303149236225
MNG,2002,2.8596108838912726
MNG,2003,3.34584812702386
MNG,2004,3.7476851391220833
MNG,2005,3.144913998715336
MNG,2006,3.7082028189610745
MNG,2007,5.014552206602828
MNG,2008,4.478247061242299
MNG,2009,4.701091024256436
MNG,2010,6.245300078818475
MNG,2011,6.684379839229068
MNG,2012,3.2546651752576645
MNG,2013,4.9892460424587615
MNG,2014,9.280353355917182
MNG,2015,10.611901679707433
MNG,2016,13.977614046484561
MNG,2017,15.10608595137514
MNG,2018,14.813822977698646
MNG,2019,15.92313707467784
MNG,2020,19.27540474259366
MNG,2021,18.624332415979477
MNG,2022,19.27847088442537
MNG,2023,23.52056404988343
MNG,2024,21.42786319890604
MOZ,1996,-1.604231002917188
MOZ,1998,-1.9555117696153277
MOZ,2000,-3.1059027198186957
MOZ,2002,-3.458474997132345
MOZ,2003,-2.3174785129778708
MOZ,2004,-0.6691023633777089
MOZ,2005,2.0327914189413074
MOZ,2006,1.561835651131088
MOZ,2007,0.3105470991855925
MOZ,2008,-0.5936453049473748
MOZ,2009,-2.475971985070681
MOZ,2010,-11.091990417368523
MOZ,2011,-16.76086311062098
MOZ,2012,-12.903891203391925
MOZ,2013,-18.71679482084903
MOZ,2014,-20.965526592105384
MOZ,2015,-24.22961260679263
MOZ,2016,-39.92783822813648
MOZ,2017,-44.19848541021685
MOZ,2018,-52.93631032940068
MOZ,2019,-62.73886848876276
MOZ,2020,-58.56995710916821
MOZ,2021,-81.82604063029916
MOZ,2022,-87.1638191263632
MOZ,2023,-97.30001659877124
MOZ,2024,-132.1589361065314
MRT,1996,-5.660826746391502
MRT,1998,-6.294605461253846
MRT,2000,-9.205091003411876
MRT,2002,-10.725083835595411
MRT,2003,-12.395179108907001
MRT,2004,-19.934050239575875
MRT,2005,-17.876725038799318
MRT,2006,-14.765963505854494
MRT,2007,-10.695881820714263
MRT,2008,-22.269719190246015
MRT,2009,-27.60078258027268
MRT,2010,-23.24191087490225
MRT,2011,-24.489824865952286
MRT,2012,-36.67488162159805
MRT,2013,-43.47127217384021
MRT,2014,-45.75843726507544
MRT,2015,-49.6567156237769
MRT,2016,-53.51697515756773
MRT,2017,-60.62034605904634
MRT,2018,-62.32716252678521
MRT,2019,-61.601374996239336
MRT,2020,-59.569906203589
MRT,2021,-73.15147463319018
MRT,2022,-77.04949618851131
MRT,2023,-77.44723634443393
MRT,2024,-91.2982775682479
MUS,2000,0.9210666041251375
MUS,2002,2.3775352238707406
MUS,2003,3.706449030251485
MUS,2004,4.558653142176293
MUS,2005,5.757655925476179
MUS,2006,7.046913180010161
MUS,2007,9.235550485895468
MUS,2008,10.781174455489017
MUS,2009,13.265946832177228
MUS,2010,14.195603658535283
MUS,2011,16.683291144161686
MUS,2012,21.583445044755045
MUS,2013,24.485860391587718
MUS,2014,28.408154611477006
MUS,2015,31.164081159765683
MUS,2016,38.46458796294459
MUS,2017,44.26777264679056
MUS,2018,51.213589350137376
MUS,2019,41.42063947922075
MUS,2020,43.65836571622277
MUS,2021,39.10380240223892
MUS,2022,40.87962367726829
MUS,2023,39.98634900285342
MUS,2024,52.27021351596686
MWI,1996,-2.798515914697486
MWI,1998,-1.3090169607587627
MWI,2000,-8.27186051882317
MWI,2002,-23.9031271468781
MWI,2003,-23.701008533713708
MWI,2004,-21.82698457096085
MWI,2005,-15.667470383788672
MWI,2006,-8.925562792919543
MWI,2007,-6.234438564372511
MWI,2008,-9.535490315845887
MWI,2009,-2.5015441609556603
MWI,2010,-19.4465232245453
MWI,2011,-26.773790938318353
MWI,2012,-18.462123999449144
MWI,2013,-21.09922160000179
MWI,2014,-12.032149456874839
MWI,2015,-10.180267009979556
MWI,2016,-18.553420784790763
MWI,2017,-23.610012636140542
MWI,2018,-26.077807883229276
MWI,2019,-36.344571928015554
MWI,2020,-2.720207989816483
MWI,2021,-0.9796938350760158
MWI,2022,-1.7962534852396386
MWI,2023,-0.13950802466203863
MWI,2024,-9.093432745833331
MYS,1996,-34.30346264371114
MYS,1998,-44.10581588783677
MYS,2000,-63.77869356468557
MYS,2002,-48.53382464856838
MYS,2003,-34.990300268994524
MYS,2004,-38.843320465374774
MYS,2005,-31.007306333039892
MYS,2006,-30.00194548200181
MYS,2007,-34.37308278193624
MYS,2008,-39.501111042176895
MYS,2009,-40.43020710937169
MYS,2010,-25.40387616096869
MYS,2011,-35.404073747774966
MYS,2012,-53.29146057341381
MYS,2013,-61.080763296126
MYS,2014,-70.48431885942736
MYS,2015,-85.5399131266802
MYS,2016,-96.84987261389257
MYS,2017,-95.75649994319275
MYS,2018,-31.96876382134649
MYS,2019,6.66248160943256
MYS,2020,-31.098473430633813
MYS,2021,-70.68359522421378
MYS,2022,-35.09899808410292
MYS,2023,-44.71172196055202
MYS,2024,-28.726269834212058
NAM,1996,4.192962393970685
NAM,1998,4.23085179282695
NAM,2000,5.73813742473816
NAM,2002,7.6592679122260074
NAM,2003,9.372127924628328
NAM,2004,14.889173572072528
NAM,2005,24.280756655736706
NAM,2006,31.244721664336033
NAM,2007,33.16457085648313
NAM,2008,34.47818776687095
NAM,2009,34.71000453730978
NAM,2010,25.554219267787303
NAM,2011,27.718772436915526
NAM,2012,42.13918447555002
NAM,2013,44.49939579477914
NAM,2014,58.385520613447135
NAM,2015,67.743570334461
NAM,2016,71.45572674698857
NAM,2017,77.21985511083739
NAM,2018,89.94164951058893
NAM,2019,85.41838635246522
NAM,2020,97.62005625843096
NAM,2021,109.01836243284
NAM,2022,110.86302815718581
NAM,2023,122.646120088684
NAM,2024,112.85179080961444
NCL,2018,6.6363767931291875
NCL,2019,13.766123514144091
NCL,2020,17.22870955900148
NCL,2021,17.113986299345036
NCL,2022,13.150336828342542
NCL,2023,14.085878804033012
NCL,2024,15.047472238696006
NER,1996,-15.63864831827173
NER,1998,-18.557413604589964
NER,2000,-4.346682846657955
NER,2002,-3.948362037712837
NER,2003,-4.949940424918491
NER,2004,0.0527289358898441
NER,2005,-2.282094552810263
NER,2006,-4.972162110983735
NER,2007,-5.97416944680066
NER,2008,-13.610924038133652
NER,2009,-29.842095857520974
NER,2010,-20.982834211474895
NER,2011,-10.240346054897465
NER,2012,-7.88851792988225
NER,2013,-10.452641326280355
NER,2014,-9.732510747189083
NER,2015,-10.679433849635972
NER,2016,-20.394367976569498
NER,2017,-22.37481748942707
NER,2018,-26.08975249148636
NER,2019,-28.29708182318806
NER,2020,-23.455839842976268
NER,2021,-34.314226927660485
NER,2022,-36.017845418561826
NER,2023,-55.13965580172961
NER,2024,-74.97944345831039
NGA,1996,-134.18475946105337
NGA,1998,-132.79209448430728
NGA,2000,-97.16078469742901
NGA,2002,-119.44750425435222
NGA,2003,-123.14615745225318
NGA,2004,-129.93385632342608
NGA,2005,-123.87103589695523
NGA,2006,-110.11986599879712
NGA,2007,-124.37382436941974
NGA,2008,-142.58317452749677
NGA,2009,-173.38031661220973
NGA,2010,-195.33551735086522
NGA,2011,-178.2117844541381
NGA,2012,-156.75098019507269
NGA,2013,-169.2117544898046
NGA,2014,-168.7909092362037
NGA,2015,-140.84714175078062
NGA,2016,-170.69568504191122
NGA,2017,-167.52721188159381
NGA,2018,-161.97532802292022
NGA,2019,-216.72255407689207
NGA,2020,-235.62938868729657
NGA,2021,-324.98681315826155
NGA,2022,-353.6301178489091
NGA,2023,-362.72186336216197
NGA,2024,-381.4732134006656
NIC,1996,-0.7149459628320326
NIC,1998,-1.4544268245903513
NIC,2000,-3.3312744129438436
NIC,2002,-3.5021621355455146
NIC,2003,2.380753010356022
NIC,2004,4.00282736294115
NIC,2005,-0.2576642469303872
NIC,2006,-3.41048633697026
NIC,2007,-4.721182585307516
NIC,2008,-16.599741160119052
NIC,2009,-20.85312441941453
NIC,2010,-23.645781136885486
NIC,2011,-35.45606933503282
NIC,2012,-53.596633932288206
NIC,2013,-56.44716578261078
NIC,2014,-68.21577772312887
NIC,2015,-91.51532662641425
NIC,2016,-123.3180390079151
NIC,2017,-134.21033322833242
NIC,2018,-205.97459405248998
NIC,2019,-229.31860810131474
NIC,2020,-248.2224701273598
NIC,2021,-310.2584069025562
NIC,2022,-364.9156311738451
NIC,2023,-411.5547253463677
NIC,2024,-496.40480330537565
NIU,2009,-1.1561645266358276
NIU,2010,-1.3391342659357526
NIU,2011,-1.1462116478221727
NIU,2012,-1.4076912944252022
NIU,2013,-1.7916288381045684
NIU,2014,-1.4898409542086548
NIU,2015,-1.546179538476423
NIU,2018,25.521371972885394
NIU,2019,27.546048924568236
NIU,2020,28.796283626303282
NIU,2021,31.85476091272446
NIU,2022,34.380280409734816
NIU,2023,37.532206210534895
NIU,2024,40.7275965268276
NLD,1996,71.92615453924493
NLD,1998,105.3899618397784
NLD,2000,154.91171863197405
NLD,2002,216.0905586802076
NLD,2003,251.59107922752793
NLD,2004,281.6650770423142
NLD,2005,331.90269335543223
NLD,2006,391.6839761000062
NLD,2007,444.5068083240797
NLD,2008,507.6062032708143
NLD,2009,564.4952512167771
NLD,2010,618.2383226946129
NLD,2011,728.9663845702969
NLD,2012,846.7611812263068
NLD,2013,899.827735216862
NLD,2014,1001.3819720634166
NLD,2015,1162.5640620891352
NLD,2016,1295.5372876175763
NLD,2017,1386.1937669371337
NLD,2018,1532.2717848480943
NLD,2019,1699.602478485201
NLD,2020,1977.9217967378236
NLD,2021,2091.709018511298
NLD,2022,2320.8564783822426
NLD,2023,2501.228639436344
NLD,2024,2655.814269248187
NOR,1996,172.71103569269945
NOR,1998,204.73592391150115
NOR,2000,249.21156168093822
NOR,2002,325.6677626596445
NOR,2003,365.7937333620546
NOR,2004,395.21227525128495
NOR,2005,492.4730348949688
NOR,2006,556.4136887885268
NOR,2007,621.1389813171677
NOR,2008,691.7357523117989
NOR,2009,768.2399466427415
NOR,2010,859.4589334030624
NOR,2011,971.2395076749739
NOR,2012,1111.195464728054
NOR,2013,1228.6660396092582
NOR,2014,1316.0000199330275
NOR,2015,1488.0127133931724
NOR,2016,1619.2286734896952
NOR,2017,1778.2273369280665
NOR,2018,1952.8167601312437
NOR,2019,2102.5296630877338
NOR,2020,2284.9197789536174
NOR,2021,2519.5480806288915
NOR,2022,2670.1890313483123
NOR,2023,2883.819562496223
NOR,2024,3108.9256633247196
NPL,1996,-2.1030983379170793
NPL,1998,-2.9125556064875484
NPL,2000,-4.785904963798571
NPL,2002,-10.631616338278242
NPL,2003,-6.4546011171662325
NPL,2004,-13.055208422462329
NPL,2005,-14.656967397403475
NPL,2006,-10.479539267772031
NPL,2007,-6.215871948207481
NPL,2008,-7.595463493671326
NPL,2009,-9.333356474742798
NPL,2010,-11.601171474158585
NPL,2011,-10.932476873279096
NPL,2012,-14.260091162950712
NPL,2013,-11.445644187936837
NPL,2014,-10.306304223181854
NPL,2015,-11.389319362721047
NPL,2016,-8.537251372582979
NPL,2017,-6.070297559465888
NPL,2018,-3.05540050147608
NPL,2019,-6.763175280127538
NPL,2020,-4.272474119340165
NPL,2021,-5.70979393599456
NPL,2022,-2.3693335852875554
NPL,2023,1.6178135153230626
NPL,2024,1.0796107709379654
NRU,2005,1.0812674748075963
NRU,2006,2.204087563425152
NRU,2007,3.289759531218472
NRU,2008,6.569568415548417
NRU,2009,8.762051795494637
NRU,2010,11.015399134803667
NRU,2011,13.259647218400804
NRU,2012,15.429549013842495
NRU,2013,17.10522633878274
NRU,2014,18.118032273836192
NRU,2015,17.368832020386932
NRU,2016,18.137548128838805
NRU,2017,19.75655399039842
NRU,2018,12.829277684468675
NRU,2019,14.915258774338136
NRU,2020,16.38020815489477
NRU,2021,18.649687524851593
NRU,2022,20.535717084591038
NRU,2023,22.407950423846113
NRU,2024,33.52820091529992
NZL,1996,35.12717216870232
NZL,1998,41.38447682545946
NZL,2000,58.651048375270015
NZL,2002,88.01807948976294
NZL,2003,106.85819238417828
NZL,2004,122.15336442827876
NZL,2005,154.15054047846994
NZL,2006,183.448294552809
NZL,2007,218.822025550555
NZL,2008,263.7801005802526
NZL,2009,315.6045691584528
NZL,2010,366.1487317498253
NZL,2011,450.9545151070158
NZL,2012,512.3807706453669
NZL,2013,574.9970269264967
NZL,2014,627.0478239090774
NZL,2015,726.2131141127069
NZL,2016,813.6809478748211
NZL,2017,907.4037024482951
NZL,2018,996.573314699283
NZL,2019,1109.3435075023183
NZL,2020,1234.3734020350034
NZL,2021,1354.3748125218558
NZL,2022,1487.2561588472252
NZL,2023,1608.4826012596436
NZL,2024,1727.109956329539
OMN,1998,-0.4877747369990857
OMN,2000,-0.9587713425726409
OMN,2002,-2.7364802336529213
OMN,2003,-3.791107702938696
OMN,2004,-4.939424205260325
OMN,2005,-6.866678655232507
OMN,2006,-9.775608201442221
OMN,2007,-10.91125988466263
OMN,2008,-11.333705403142584
OMN,2009,-13.068656930831859
OMN,2010,-14.564795185289295
OMN,2011,-15.94893533284205
OMN,2012,-19.568677339717716
OMN,2013,-23.766730336642166
OMN,2014,-27.145959450946503
OMN,2015,-27.74840142613847
OMN,2016,-31.029820123028323
OMN,2017,-36.35783524119098
OMN,2018,-46.72703620514644
OMN,2019,-54.85993678080231
OMN,2020,-59.90305514889216
OMN,2021,-80.8778392779916
OMN,2022,-92.22556884485964
OMN,2023,-99.12796005456543
OMN,2024,-129.54689541367912
PAK,1996,-19.452408672500276
PAK,1998,-26.822572513316054
PAK,2000,-44.378204556262396
PAK,2002,-47.42812310063531
PAK,2003,-50.97180824468659
PAK,2004,-58.22455732955647
PAK,2005,-56.96681132816716
PAK,2006,-50.06284803774585
PAK,2007,-60.44168592436856
PAK,2008,-64.83244463821808
PAK,2009,-69.71244986682758
PAK,2010,-71.32030952198443
PAK,2011,-88.27822754468743
PAK,2012,-96.26523702532712
PAK,2013,-103.07723281513361
PAK,2014,-106.98105276995466
PAK,2015,-113.29864140008694
PAK,2016,-123.97629244787092
PAK,2017,-135.09528572400473
PAK,2018,-149.19928709387682
PAK,2019,-177.14105580658193
PAK,2020,-183.40863613539327
PAK,2021,-209.78110597800895
PAK,2022,-238.9232041374451
PAK,2023,-271.75626912049916
PAK,2024,-332.7853714794163
PAN,1996,0.34495331623457803
PAN,1998,3.5916478677923074
PAN,2000,7.576954192890523
PAN,2002,12.038861391170828
PAN,2003,14.03660086014898
PAN,2004,19.450262040017464
PAN,2005,23.82643861125739
PAN,2006,30.695272241634317
PAN,2007,33.724894138087315
PAN,2008,39.04760543015326
PAN,2009,47.25068968113062
PAN,2010,46.80798653718491
PAN,2011,49.77715822331495
PAN,2012,42.02887617606378
PAN,2013,43.295393296895604
PAN,2014,58.28999878862122
PAN,2015,72.71266959549085
PAN,2016,79.24993884492473
PAN,2017,85.34696507703137
PAN,2018,101.03082226257071
PAN,2019,116.40283182583792
PAN,2020,126.64731436554491
PAN,2021,129.15517585509428
PAN,2022,136.8828661217776
PAN,2023,149.7157531005716
PAN,2024,160.9058386648929
PER,1996,-12.292815716121586
PER,1998,-20.99848516465978
PER,2000,-25.81849023698956
PER,2002,17.36598651102453
PER,2003,16.96434222205097
PER,2004,10.453745520326205
PER,2005,18.023042007920957
PER,2006,25.949629431644485
PER,2007,30.09793469177753
PER,2008,42.23655774980196
PER,2009,40.98141315203421
PER,2010,54.463573379263266
PER,2011,71.89648586706576
PER,2012,82.41509494425281
PER,2013,69.30032654639481
PER,2014,83.41585299360105
PER,2015,110.92503837971515
PER,2016,121.1597034436797
PER,2017,154.08801288617747
PER,2018,190.26234822958006
PER,2019,201.0960373408656
PER,2020,230.1481438940697
PER,2021,165.0170441318379
PER,2022,133.90713831776563
PER,2023,148.519166494402
PER,2024,84.9572787964069
PHL,1996,3.9651071474301878
PHL,1998,18.284855250531834
PHL,2000,11.376023442455246
PHL,2002,13.914374906249229
PHL,2003,-1.0351599761671455
PHL,2004,1.9401820834906203
PHL,2005,5.191482309204769
PHL,2006,-4.397377356135044
PHL,2007,-2.813436691354108
PHL,2008,-15.66904841379357
PHL,2009,-11.867258637994015
PHL,2010,-21.308743798698725
PHL,2011,-13.794582509552837
PHL,2012,-13.277091712627104
PHL,2013,3.4051513161320437
PHL,2014,50.594816772916644
PHL,2015,37.887880658413245
PHL,2016,39.57824193364447
PHL,2017,-10.7211951669669
PHL,2018,-46.47536407729826
PHL,2019,-61.721518630461496
PHL,2020,-112.16019611455263
PHL,2021,-187.90900301235254
PHL,2022,-182.6610518192791
PHL,2023,-210.13460810882074
PHL,2024,-218.61809156640447
PLW,2021,1.1050417676663167
PLW,2022,2.2048422647503125
PLW,2023,3.2994834674304094
PLW,2024,4.435395221807164
PNG,1996,-0.1296656252621898
PNG,1998,-0.4745089896936558
PNG,2000,-0.7968963363065906
PNG,2002,-1.1598248568235503
PNG,2003,-1.2494921925216775
PNG,2004,-1.5619903994031552
PNG,2005,-1.1769199230666092
PNG,2006,-0.2187143465441695
PNG,2007,-0.3604387575869524
PNG,2008,-0.5181213982153616
PNG,2009,-0.5201937140786318
PNG,2010,-0.9669414557491689
PNG,2011,-0.9901910261080368
PNG,2012,-1.446557230977065
PNG,2013,-1.5614629250908367
PNG,2014,-1.2063469397545836
PNG,2015,-1.2751869761990469
PNG,2016,-0.4055427025286982
PNG,2017,-0.3646129576470423
PNG,2018,0.4460600404844729
PNG,2019,-0.05393966694988721
PNG,2020,0.3084992183378212
PNG,2021,-0.06316997504127625
PNG,2022,-0.07286567531214616
PNG,2023,-0.8878730617296675
PNG,2024,-6.395518700096443
POL,1996,21.26442033396127
POL,1998,33.70116312331302
POL,2000,44.018716532748186
POL,2002,46.345027389046265
POL,2003,51.851751725189956
POL,2004,51.294021689802705
POL,2005,67.67550207078085
POL,2006,71.30286998213454
POL,2007,83.92846706348435
POL,2008,108.96184043256561
POL,2009,125.60600110460976
POL,2010,152.18589999058597
POL,2011,166.7345662813648
POL,2012,195.95839571590656
POL,2013,196.41429720983533
POL,2014,248.91697369670797
POL,2015,267.41236809658017
POL,2016,266.0549259196166
POL,2017,238.17069817065337
POL,2018,218.81880813486526
POL,2019,238.19887792309737
POL,2020,272.2142194574027
POL,2021,251.42055567070508
POL,2022,302.4595748602105
POL,2023,381.6917276458283
POL,2024,755.4150696488196
PRK,1996,-15.68162310329765
PRK,1998,-21.059542310082612
PRK,2000,-25.266490162327923
PRK,2002,-30.139174266705204
PRK,2003,-31.878818494943676
PRK,2004,-32.5346980076019
PRK,2005,-34.96763259331674
PRK,2006,-36.92901477711928
PRK,2007,-37.000867968651015
PRK,2008,-39.31448037123046
PRK,2009,-42.15657808205527
PRK,2010,-35.33535230684039
PRK,2011,-36.688877123918815
PRK,2012,-47.170136117219684
PRK,2013,-49.80217792832421
PRK,2014,-51.05173783339712
PRK,2015,-55.01086479185296
PRK,2016,-59.09273601349802
PRK,2017,-63.37970742964986
PRK,2018,-64.01957508303467
PRK,2019,-68.30900258156271
PRK,2020,-72.12291539612836
PRK,2021,-80.43883585466106
PRK,2022,-84.95766645192893
PRK,2023,-90.81218567139425
PRK,2024,-97.83592121449266
PRT,1996,71.80594835403261
PRT,1998,94.24272811228327
PRT,2000,133.34795588327927
PRT,2002,194.41897727787423
PRT,2003,230.17331965520685
PRT,2004,251.9252803475458
PRT,2005,294.91830170378074
PRT,2006,352.67583951744047
PRT,2007,401.0081584590082
PRT,2008,443.0530522924413
PRT,2009,501.63565389496483
PRT,2010,558.4521703717062
PRT,2011,620.0098653423378
PRT,2012,637.7227641196653
PRT,2013,703.4948175426508
PRT,2014,854.0647143759894
PRT,2015,973.9030254779349
PRT,2016,1083.322708768476
PRT,2017,1196.8549489529992
PRT,2018,1248.9457181613122
PRT,2019,1340.7268856487358
PRT,2020,1653.5496890969246
PRT,2021,1810.4782375497164
PRT,2022,1922.3191121775358
PRT,2023,2110.957202957343
PRT,2024,2229.2423440053494
PRY,1996,-5.342287238346384
PRY,1998,-13.047351243550795
PRY,2000,-21.463247932879195
PRY,2002,-23.365417052273706
PRY,2003,-20.62990142115624
PRY,2004,-13.943718207968786
PRY,2005,-9.648019137393034
PRY,2006,-9.8199134054268
PRY,2007,-6.977549823651814
PRY,2008,-1.5818442548582312
PRY,2009,-1.4972314324222913
PRY,2010,-0.9837135593452174
PRY,2011,-0.8443617095912841
PRY,2012,-14.153946567185969
PRY,2013,-17.575097119007108
PRY,2014,-16.45954586703761
PRY,2015,-11.408271495515239
PRY,2016,-15.420661641913494
PRY,2017,-10.93992724910693
PRY,2018,-6.986118820523374
PRY,2019,-7.622430276121119
PRY,2020,-11.42908840598785
PRY,2021,-24.07746986961652
PRY,2022,-30.868839187463387
PRY,2023,-23.436858249871953
PRY,2024,-22.849340876943792
PYF,2019,0.8548583683848116
PYF,2020,0.975888358505512
PYF,2021,1.9188078600961544
PYF,2022,2.1487809383175325
PYF,2023,2.3766740336625842
PYF,2024,2.6078087914038313
QAT,1996,-56.36968222946609
QAT,1998,-59.79552220827307
QAT,2000,-61.361562181291056
QAT,2002,-59.65746429657659
QAT,2003,-67.25131536406768
QAT,2004,-59.70053124896421
QAT,2005,-44.60894217161438
QAT,2006,-45.32067312629805
QAT,2007,-54.13450147861816
QAT,2008,-62.847978647229496
QAT,2009,-63.476416430237265
QAT,2010,-77.26449659142384
QAT,2011,-90.9093015306611
QAT,2012,-95.0997367093558
QAT,2013,-108.49198327757004
QAT,2014,-119.7513037506801
QAT,2015,-129.78150503895608
QAT,2016,-146.55837468824626
QAT,2017,-176.69163917302652
QAT,2018,-238.44149369313442
QAT,2019,-255.13947434814327
QAT,2020,-271.7782080214064
QAT,2021,-211.83795050251044
QAT,2022,-219.27049342031097
QAT,2023,-253.97444345808745
QAT,2024,-277.10847699037777
ROU,1996,1.3102878567066119
ROU,1998,1.9478929269334124
ROU,2000,2.6619662572113336
ROU,2002,3.788231026736189
ROU,2003,4.084734719941776
ROU,2004,6.366704077128694
ROU,2005,9.295685106123832
ROU,2006,11.82099381247509
ROU,2007,12.587305406247888
ROU,2008,16.11382837561405
ROU,2009,17.621917364511752
ROU,2010,19.438388024636136
ROU,2011,17.539512585939892
ROU,2012,20.443674640460486
ROU,2013,20.651246315610074
ROU,2014,32.7032106901425
ROU,2015,44.24293856089022
ROU,2016,50.066236049991126
ROU,2017,53.119045002742084
ROU,2018,52.78450379039196
ROU,2019,64.04771265357213
ROU,2020,76.73745915764474
ROU,2021,85.08643251369433
ROU,2022,96.72246731758355
ROU,2023,106.97785927443292
ROU,2024,98.14962028776449
RUS,1996,-3.4695687674554945
RUS,1998,-7.595127627531561
RUS,2000,-13.559923966119875
RUS,2002,-14.147003006296378
RUS,2003,-19.04777342707801
RUS,2004,-24.428746187944242
RUS,2005,-27.25896682834147
RUS,2006,-45.701121761102144
RUS,2007,-49.95426925738878
RUS,2008,-48.13744197716949
RUS,2009,-70.87612521239373
RUS,2010,-82.66200087670336
RUS,2011,-105.32461002025258
RUS,2012,-169.76517425814401
RUS,2013,-205.50324776597162
RUS,2014,-222.17904255785908
RUS,2015,-256.68356815093983
RUS,2016,-277.194929919993
RUS,2017,-298.07011423057793
RUS,2018,-336.64836048608015
RUS,2019,-437.7046080484054
RUS,2020,-466.05055539846785
RUS,2021,-558.4862620271878
RUS,2022,-713.5814885285657
RUS,2023,-867.5196689808812
RUS,2024,-1009.1567559731621
RWA,1996,-10.793838676641116
RWA,1998,-10.779452818295425
RWA,2000,-14.009219740545579
RWA,2002,-15.720430826796184
RWA,2003,-15.048529520819267
RWA,2004,-15.980952673637619
RWA,2005,-14.261410871418523
RWA,2006,-13.904832136860291
RWA,2007,-15.979144769155518
RWA,2008,-17.13429844991074
RWA,2009,-18.843135805125986
RWA,2010,-20.943259773253274
RWA,2011,-22.75143556135106
RWA,2012,-20.963513685380036
RWA,2013,-23.02924408271578
RWA,2014,-23.502032498709298
RWA,2015,-27.436262961955766
RWA,2016,-31.851746892072804
RWA,2017,-34.748318009311625
RWA,2018,-34.87049785378255
RWA,2019,-38.8872933831744
RWA,2020,-44.866881086488554
RWA,2021,-38.59580678506038
RWA,2022,-44.37318779317152
RWA,2023,-48.18002527422077
RWA,2024,-60.66894419749701
SAU,1998,-0.9527652911495716
SAU,2000,-2.837480830547338
SAU,2002,-13.173651597714967
SAU,2003,-21.152262512957655
SAU,2004,-24.85601090483914
SAU,2005,-32.153996131567155
SAU,2006,-38.255623712907166
SAU,2007,-46.59180925364883
SAU,2008,-57.013512564154944
SAU,2009,-71.67721475866003
SAU,2010,-83.56630641693904
SAU,2011,-98.67756963891814
SAU,2012,-112.37163744646612
SAU,2013,-130.645587399706
SAU,2014,-147.2423458808346
SAU,2015,-146.67921724582277
SAU,2016,-165.07175465484377
SAU,2017,-187.57732322151404
SAU,2018,-210.05435890873633
SAU,2019,-219.94891741788828
SAU,2020,-245.20700198963138
SAU,2021,-275.50236191219483
SAU,2022,-306.2895615490534
SAU,2023,-352.67864474819595
SAU,2024,-384.2221713410221
