x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,coverage,density,x_log_signed_con_demand_per_capita__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.8554516065399003,0.1101157885114139,0.851837599263879,0.8176352705410822,0.6306027820710973,1.3953636413725936,61.69401008220009,4.426046786294185,"['<', '>', '<']",,,False
0.84227703176149,0.1101157885114139,0.8580807421239243,0.811623246492986,0.6338028169014085,1.3918386798202431,61.69401008220009,4.473535577018597,"['<', '>', '<']",,,False
0.8424915679897054,0.1088403744072681,0.8528209076561543,0.8096192384769539,0.6352201257861635,1.3920144672774295,61.659979927613875,4.428744909737458,"['<', '>', '<']",,,False
0.8352668664057833,0.1101808129020092,0.853243970447083,0.8036072144288577,0.6354992076069731,1.3898632915919105,61.69553528661688,4.431272468734653,"['<', '>', '<']",,,False
0.7867685952068357,0.1088781187166431,0.8984337926564292,0.8016032064128257,0.6369426751592356,1.3788251433740717,61.66118372024775,4.604117996947457,"['<', '>', '<']",,,False
0.7867685952068357,0.1087880229804992,0.8984337926564292,0.8016032064128257,0.6369426751592356,1.3788251433740717,61.65831026500883,4.604117996947457,"['<', '>', '<']",,,False
0.8654490125937729,0.2088209946095855,0.8970465602095865,0.7955911823647295,0.6444805194805194,1.397381606303968,63.580477669308834,4.600894509761075,"['<', '>', '<']",,,False
0.8654490125937729,0.2088209946095855,0.8945155452276631,0.7935871743486974,0.6449511400651465,1.397381606303968,63.580477669308834,4.597070168056784,"['<', '>', '<']",,,False
0.8546753161601406,0.2091932983417602,0.8985403944479992,0.7915831663326653,0.6486042692939245,1.395266883748998,63.5823911552867,4.604191230144953,"['<', '>', '<']",,,False
0.8546753161601406,0.2091932983417602,0.891447880779088,0.7875751503006012,0.6506622516556292,1.395266883748998,63.5823911552867,4.59046688291591,"['<', '>', '<']",,,False
0.8549457616723876,0.2091932983417602,0.8858414330650012,0.7855711422845691,0.6511627906976745,1.395300592353097,63.5823911552867,4.569366749140834,"['<', '>', '<']",,,False
0.8417402054366693,0.2087981228016971,0.897474513408529,0.7835671342685371,0.6538461538461539,1.3913988131582071,63.58036011775106,4.602691418511575,"['<', '>', '<']",,,False
0.836863344896399,0.2087981228016971,0.897474513408529,0.781563126252505,0.6543624161073825,1.390111632753825,63.58036011775106,4.602691418511575,"['<', '>', '<']",,,False
0.8421339996860475,0.2093908103610186,0.891066184311934,0.779559118236473,0.6559865092748736,1.3917214816898982,63.583406284727126,4.587880113373713,"['<', '>', '<']",,,False
0.8421339996860475,0.2093908103610186,0.8861501672327298,0.7775551102204409,0.6565143824027073,1.3917214816898982,63.583406284727126,4.569975284618026,"['<', '>', '<']",,,False
0.8988819332007741,0.2737292550979303,0.8982609309067423,0.7715430861723447,0.6592465753424658,1.4093622526092162,64.6434734029119,4.603999244546883,"['<', '>', '<']",,,False
0.8988819332007741,0.2737292550979303,0.8974659720741283,0.7715430861723447,0.6592465753424658,1.4093622526092162,64.6434734029119,4.6026555547802985,"['<', '>', '<']",,,False
0.7121549457993418,0.100611544103909,0.8978310068456861,0.7675350701402806,0.6614853195164075,1.366966571485606,61.53450609481085,4.603703895723866,"['<', '>', '<']",,,False
0.7031532177370352,0.1003677231174919,0.8986165631689103,0.7655310621242485,0.6690017513134852,1.36536591967779,61.53321947371503,4.604243556460481,"['<', '>', '<']",,,False
