x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,vulnerability_indicator
1.256667632406939,68.48888379526785,3.6042544123347615,1
1.2928236806807187,54.725255138993816,3.687472400927263,0
1.3505257239518969,62.73255899636693,4.064005801095053,0
1.3669634493048983,70.44773577084291,2.7615588057782054,1
1.305599285422019,65.98589817091538,3.4402999624939614,1
1.3463372904219046,53.94760100530878,3.062017515494888,0
1.352147877071855,66.09398138842697,4.727524297398723,1
1.316795060747884,72.6754206896775,3.431176002554079,1
1.3438215902196406,71.05552380172507,4.153522885744783,1
1.312442674178462,60.141074885128205,4.850143427869613,0
1.3131463610501508,65.15444326388949,3.1843939091244957,0
1.41516736967551,74.14604532443632,4.301694764342339,0
1.312227531088236,68.35826094537313,3.077355627868314,0
1.2680549087205604,66.62241667125916,3.3288035154347155,0
1.3205045293826956,63.256556623388775,3.57042550368488,0
1.239351461024676,73.12912232129877,3.7616326915404854,1
1.325863963931477,57.32587202651354,4.084983688289624,0
1.317395413925739,67.11295422164712,2.5140895353359016,1
1.265882023617648,75.00065715496167,3.3350302501511986,1
1.3572794279964044,78.90122398768963,3.7788416580598017,1
1.2618784600586952,76.78522033546668,3.735573287816646,1
1.3434507999788636,57.52443049864898,6.183133663670251,0
1.3216476378065638,64.94202353653978,1.3592504673681018,1
1.359347840286218,67.70459514176993,3.7664033600644866,0
1.3437093258734525,65.73675152161748,4.53892100341168,1
1.3990105216702908,66.02765160729255,3.0036146989055723,0
1.3961212860981924,69.80391816567436,4.1034519667466025,0
1.4411287618615862,63.60503496734988,2.7698137830360494,1
1.3808843292412525,70.21141588981591,3.047690170101996,0
1.407570877608911,66.59710052663938,4.922197464430516,0
1.4162012638739665,66.98684603436169,4.319885186189051,1
1.406142831293714,68.88479396358743,3.826372231315253,0
1.3833655142450807,67.62225705851823,2.764520178963586,0
1.3888620179272726,56.40166192103037,2.8412439318829814,1
1.2967866242883577,67.8917395858272,3.5538257395644615,1
1.3803176358473888,74.18959743787916,4.702578651545686,0
1.315354504576033,68.8794884374345,3.640116877150445,1
1.390870443816178,58.83824456987722,3.3894255399564592,0
1.3271680424362022,71.04170777951151,3.333358939720295,1
1.393635797588355,64.73910202567461,3.451655362302294,0
1.3962195871462824,68.36727643160886,4.5808398914905215,0
1.4110632012527209,69.09973441658023,3.656625355987752,0
1.323956866047104,61.60407665535992,4.43556958564795,0
1.3202366338952471,65.1335073177722,3.695744648768333,0
